"gene","PresAbs"
"Etfa",1
"Etfb",1
"Etfdh",1
"Ethe1",1
"Etl4",1
"Etnk1",1
"Etnk2",1
"Etnppl",1
"Ets1",1
"Ets2",1
"Etv1",1
"Etv3",1
"Etv4",1
"Etv5",1
"Etv6",1
"Eva1a",1
"Eva1b",1
"Eva1c",1
"Evc",1
"Evc2",1
"Evi2a",1
"Evi2b",1
"Evi5",1
"Evi5l",1
"Evl",1
"Evpl",1
"Ewsr1",1
"Exd1",1
"Exd2",1
"Exo1",1
"Exo5",1
"Exoc1",1
"Exoc2",1
"Exoc3",1
"Exoc3l",1
"Exoc3l2",1
"Exoc3l4",1
"Exoc4",1
"Exoc5",1
"Exoc6",1
"Exoc6b",1
"Exoc7",1
"Exoc8",1
"Exog",1
"Exosc1",1
"Exosc10",1
"Exosc2",1
"Exosc3",1
"Exosc4",1
"Exosc5",1
"Exosc6",1
"Exosc7",1
"Exosc8",1
"Exosc9",1
"Exph5",1
"Ext1",1
"Ext2",1
"Extl1",1
"Extl2",1
"Extl3",1
"Eya1",1
"Eya2",1
"Eya3",1
"Eya4",1
"Ezh1",1
"Ezh2",1
"Ezr",1
"F10",1
"F11r",1
"F12",1
"F13a1",1
"F2r",1
"F2rl1",1
"F2rl2",1
"F2rl3",1
"F3",1
"F5",1
"F7",1
"F8",1
"F830016B08Rik",1
"F8a",1
"F9",1
"F930015N05Rik",1
"Fa2h",1
"Faah",1
"Faap100",1
"Faap20",1
"Faap24",1
"Fabp3",1
"Fabp5",1
"Fabp7",1
"Fadd",1
"Fads1",1
"Fads2",1
"Fads3",1
"Fads6",1
"Faf1",1
"Faf2",1
"Fah",1
"Fahd1",1
"Fahd2a",1
"Faim",1
"Faim2",1
"Fam101b",1
"Fam102a",1
"Fam102b",1
"Fam103a1",1
"Fam104a",1
"Fam105a",1
"Fam107a",1
"Fam107b",1
"Fam109a",1
"Fam109b",1
"Fam110a",1
"Fam110b",1
"Fam111a",1
"Fam114a1",1
"Fam114a2",1
"Fam117a",1
"Fam117b",1
"Fam118a",1
"Fam118b",1
"Fam120a",1
"Fam120b",1
"Fam120c",1
"Fam122a",1
"Fam122b",1
"Fam124a",1
"Fam124b",1
"Fam126a",1
"Fam126b",1
"Fam129a",1
"Fam129b",1
"Fam129c",1
"Fam131a",1
"Fam131b",1
"Fam131c",1
"Fam132a",1
"Fam133b",1
"Fam134a",1
"Fam134b",1
"Fam134c",1
"Fam135a",1
"Fam135b",1
"Fam136a",1
"Fam136b-ps",1
"Fam13a",1
"Fam13b",1
"Fam13c",1
"Fam149a",1
"Fam149b",1
"Fam150b",1
"Fam151b",1
"Fam155a",1
"Fam159b",1
"Fam160a1",1
"Fam160a2",1
"Fam160b1",1
"Fam160b2",1
"Fam161a",1
"Fam161b",1
"Fam162a",1
"Fam163a",1
"Fam163b",1
"Fam166a",1
"Fam167a",1
"Fam167b",1
"Fam168a",1
"Fam168b",1
"Fam169a",1
"Fam169b",1
"Fam171a1",1
"Fam171a2",1
"Fam171b",1
"Fam172a",1
"Fam173a",1
"Fam173b",1
"Fam174a",1
"Fam174b",1
"Fam175a",1
"Fam175b",1
"Fam177a",1
"Fam178a",1
"Fam179a",1
"Fam179b",1
"Fam180a",1
"Fam181a",1
"Fam181b",1
"Fam183b",1
"Fam184a",1
"Fam184b",1
"Fam185a",1
"Fam186b",1
"Fam187a",1
"Fam188a",1
"Fam188b",1
"Fam189a1",1
"Fam189a2",1
"Fam189b",1
"Fam192a",1
"Fam193a",1
"Fam193b",1
"Fam195a",1
"Fam195b",1
"Fam196a",1
"Fam196b",1
"Fam198a",1
"Fam198b",1
"Fam199x",1
"Fam19a1",1
"Fam19a2",1
"Fam19a5",1
"Fam204a",1
"Fam205a1",1
"Fam205a2",1
"Fam205a3",1
"Fam205a4",1
"Fam205c",1
"Fam206a",1
"Fam207a",1
"Fam208a",1
"Fam208b",1
"Fam209",1
"Fam20a",1
"Fam20b",1
"Fam20c",1
"Fam21",1
"Fam210a",1
"Fam210b",1
"Fam212a",1
"Fam212b",1
"Fam213a",1
"Fam213b",1
"Fam214a",1
"Fam214b",1
"Fam216a",1
"Fam216b",1
"Fam217a",1
"Fam217b",1
"Fam219a",1
"Fam219b",1
"Fam220a",1
"Fam221a",1
"Fam221b",1
"Fam222a",1
"Fam222b",1
"Fam227a",1
"Fam228a",1
"Fam228b",1
"Fam229a",1
"Fam229b",1
"Fam234a",1
"Fam234b",1
"Fam24a",1
"Fam26d",1
"Fam26e",1
"Fam26f",1
"Fam32a",1
"Fam35a",1
"Fam3a",1
"Fam3c",1
"Fam43a",1
"Fam43b",1
"Fam45a",1
"Fam46a",1
"Fam46b",1
"Fam46c",1
"Fam47e",1
"Fam49a",1
"Fam49b",1
"Fam50a",1
"Fam53a",1
"Fam53b",1
"Fam53c",1
"Fam57a",1
"Fam57b",1
"Fam58b",1
"Fam60a",1
"Fam63a",1
"Fam63b",1
"Fam64a",1
"Fam65a",1
"Fam65b",1
"Fam69a",1
"Fam69b",1
"Fam69c",1
"Fam71a",1
"Fam71b",1
"Fam71d",1
"Fam71e1",1
"Fam72a",1
"Fam73a",1
"Fam73b",1
"Fam76a",1
"Fam76b",1
"Fam78a",1
"Fam78b",1
"Fam81a",1
"Fam83a",1
"Fam83c",1
"Fam83d",1
"Fam83e",1
"Fam83g",1
"Fam83h",1
"Fam84a",1
"Fam84b",1
"Fam89a",1
"Fam89b",1
"Fam8a1",1
"Fam90a1b",1
"Fam91a1",1
"Fam92a",1
"Fam96a",1
"Fam96b",1
"Fam98a",1
"Fam98b",1
"Fam98c",1
"Fan1",1
"Fanca",1
"Fancb",1
"Fancc",1
"Fancd2",1
"Fancd2os",1
"Fance",1
"Fancf",1
"Fancg",1
"Fanci",1
"Fancl",1
"Fancm",1
"Fank1",1
"Far1",1
"Far2",1
"Farp1",1
"Farp2",1
"Fars2",1
"Farsa",1
"Farsb",1
"Fas",1
"Fasn",1
"Fastk",1
"Fastkd1",1
"Fastkd2",1
"Fastkd3",1
"Fastkd5",1
"Fat1",1
"Fat3",1
"Fat4",1
"Fau",1
"Faxc",1
"Fbf1",1
"Fbl",1
"Fblim1",1
"Fbll1",1
"Fbln1",1
"Fbln2",1
"Fbln5",1
"Fbln7",1
"Fbn1",1
"Fbn2",1
"Fbp1",1
"Fbrs",1
"Fbrsl1",1
"Fbxl12",1
"Fbxl14",1
"Fbxl15",1
"Fbxl16",1
"Fbxl17",1
"Fbxl18",1
"Fbxl19",1
"Fbxl2",1
"Fbxl20",1
"Fbxl21",1
"Fbxl22",1
"Fbxl3",1
"Fbxl4",1
"Fbxl5",1
"Fbxl6",1
"Fbxl7",1
"Fbxl8",1
"Fbxo10",1
"Fbxo11",1
"Fbxo16",1
"Fbxo17",1
"Fbxo18",1
"Fbxo2",1
"Fbxo21",1
"Fbxo22",1
"Fbxo24",1
"Fbxo25",1
"Fbxo27",1
"Fbxo28",1
"Fbxo3",1
"Fbxo30",1
"Fbxo31",1
"Fbxo32",1
"Fbxo33",1
"Fbxo34",1
"Fbxo36",1
"Fbxo38",1
"Fbxo4",1
"Fbxo41",1
"Fbxo42",1
"Fbxo43",1
"Fbxo44",1
"Fbxo45",1
"Fbxo46",1
"Fbxo47",1
"Fbxo48",1
"Fbxo5",1
"Fbxo6",1
"Fbxo7",1
"Fbxo8",1
"Fbxo9",1
"Fbxw10",1
"Fbxw11",1
"Fbxw15",1
"Fbxw17",1
"Fbxw2",1
"Fbxw21",1
"Fbxw4",1
"Fbxw5",1
"Fbxw7",1
"Fbxw8",1
"Fbxw9",1
"Fcer1g",1
"Fcer2a",1
"Fcf1",1
"Fcgbp",1
"Fcgr1",1
"Fcgr2b",1
"Fcgr3",1
"Fcgr4",1
"Fcgrt",1
"Fcho1",1
"Fcho2",1
"Fchsd1",1
"Fchsd2",1
"Fcna",1
"Fcor",1
"Fcrl1",1
"Fcrl6",1
"Fcrlb",1
"Fcrls",1
"Fdft1",1
"Fdps",1
"Fdx1",1
"Fdx1l",1
"Fdxacb1",1
"Fdxr",1
"Fech",1
"Fem1a",1
"Fem1b",1
"Fem1c",1
"Fen1",1
"Fer",1
"Fer1l5",1
"Fermt1",1
"Fermt2",1
"Fermt3",1
"Fes",1
"Fev",1
"Fez1",1
"Fez2",1
"Fezf2",1
"Ffar1",1
"Fgd1",1
"Fgd2",1
"Fgd3",1
"Fgd4",1
"Fgd5",1
"Fgd6",1
"Fgf1",1
"Fgf10",1
"Fgf11",1
"Fgf12",1
"Fgf13",1
"Fgf14",1
"Fgf16",1
"Fgf17",1
"Fgf18",1
"Fgf2",1
"Fgf22",1
"Fgf23",1
"Fgf3",1
"Fgf5",1
"Fgf6",1
"Fgf7",1
"Fgf9",1
"Fgfbp3",1
"Fgfr1",1
"Fgfr1op",1
"Fgfr1op2",1
"Fgfr2",1
"Fgfr3",1
"Fgfrl1",1
"Fgg",1
"Fggy",1
"Fgl1",1
"Fgl2",1
"Fh1",1
"Fhad1",1
"Fhdc1",1
"Fhit",1
"Fhl1",1
"Fhl2",1
"Fhl3",1
"Fhl4",1
"Fhl5",1
"Fhod1",1
"Fhod3",1
"Fibcd1",1
"Fibin",1
"Fibp",1
"Ficd",1
"Fig4",1
"Fign",1
"Fignl2",1
"Filip1",1
"Filip1l",1
"Fip1l1",1
"Fis1",1
"Fitm1",1
"Fitm2",1
"Fiz1",1
"Fjx1",1
"Fkbp10",1
"Fkbp11",1
"Fkbp14",1
"Fkbp15",1
"Fkbp1a",1
"Fkbp1b",1
"Fkbp2",1
"Fkbp3",1
"Fkbp4",1
"Fkbp5",1
"Fkbp7",1
"Fkbp8",1
"Fkbp9",1
"Fkbpl",1
"Fkrp",1
"Fktn",1
"Flad1",1
"Flcn",1
"Fli1",1
"Flii",1
"Flna",1
"Flnb",1
"Flnc",1
"Flot1",1
"Flot2",1
"Flrt1",1
"Flrt2",1
"Flrt3",1
"Flt1",1
"Flt3",1
"Flt3l",1
"Flt4",1
"Flywch1",1
"Flywch2",1
"Fmc1",1
"Fmn1",1
"Fmn2",1
"Fmnl1",1
"Fmnl2",1
"Fmnl3",1
"Fmo1",1
"Fmo2",1
"Fmo5",1
"Fmod",1
"Fmr1",1
"Fn1",1
"Fn3k",1
"Fn3krp",1
"Fnbp1",1
"Fnbp1l",1
"Fnbp4",1
"Fndc1",1
"Fndc10",1
"Fndc3a",1
"Fndc3b",1
"Fndc4",1
"Fndc5",1
"Fndc8",1
"Fndc9",1
"Fnip1",1
"Fnip2",1
"Fnta",1
"Fntb",1
"Focad",1
"Folh1",1
"Folr2",1
"Fopnl",1
"Fos",1
"Fosb",1
"Fosl1",1
"Fosl2",1
"Foxa1",1
"Foxa3",1
"Foxb2",1
"Foxc1",1
"Foxd1",1
"Foxf1",1
"Foxf2",1
"Foxg1",1
"Foxj1",1
"Foxj2",1
"Foxj3",1
"Foxk1",1
"Foxk2",1
"Foxl1",1
"Foxl2",1
"Foxm1",1
"Foxn1",1
"Foxn2",1
"Foxn3",1
"Foxo1",1
"Foxo3",1
"Foxo4",1
"Foxo6",1
"Foxp1",1
"Foxp2",1
"Foxp3",1
"Foxp4",1
"Foxq1",1
"Foxr1",1
"Foxr2",1
"Foxred1",1
"Foxred2",1
"Foxs1",1
"Fpgs",1
"Fpgt",1
"Fpr1",1
"Fra10ac1",1
"Fras1",1
"Frat1",1
"Frat2",1
"Frem1",1
"Frem2",1
"Frem3",1
"Frg1",1
"Frk",1
"Frmd3",1
"Frmd4a",1
"Frmd4b",1
"Frmd5",1
"Frmd6",1
"Frmd7",1
"Frmd8",1
"Frmpd1",1
"Frmpd3",1
"Frmpd4",1
"Frrs1",1
"Frrs1l",1
"Frs2",1
"Frs3",1
"Fry",1
"Fryl",1
"Frzb",1
"Fsbp",1
"Fscn1",1
"Fscn2",1
"Fsd1",1
"Fsd1l",1
"Fsd2",1
"Fsip1",1
"Fst",1
"Fstl1",1
"Fstl3",1
"Fstl4",1
"Fstl5",1
"Fth1",1
"Ftl1",1
"Ftl1-ps1",1
"Fto",1
"Ftsj1",1
"Ftsj3",1
"Fubp1",1
"Fubp3",1
"Fuca1",1
"Fuca2",1
"Fuk",1
"Fundc1",1
"Fundc2",1
"Fuom",1
"Furin",1
"Fus",1
"Fut10",1
"Fut11",1
"Fut2",1
"Fut4",1
"Fut7",1
"Fut8",1
"Fut9",1
"Fuz",1
"Fv1",1
"Fxn",1
"Fxr1",1
"Fxr2",1
"Fxyd1",1
"Fxyd2",1
"Fxyd3",1
"Fxyd5",1
"Fxyd6",1
"Fxyd7",1
"Fyb",1
"Fyco1",1
"Fyn",1
"Fyttd1",1
"Fzd1",1
"Fzd10",1
"Fzd2",1
"Fzd3",1
"Fzd4",1
"Fzd5",1
"Fzd6",1
"Fzd7",1
"Fzd8",1
"Fzd9",1
"Fzr1",1
"G0s2",1
"G2e3",1
"G3bp1",1
"G3bp2",1
"G430049J08Rik",1
"G430095P16Rik",1
"G530012D18Rik",1
"G6pc3",1
"G6pdx",1
"Gaa",1
"Gab1",1
"Gab2",1
"Gab3",1
"Gabarap",1
"Gabarapl1",1
"Gabarapl2",1
"Gabbr1",1
"Gabbr2",1
"Gabpa",1
"Gabpb1",1
"Gabpb2",1
"Gabra1",1
"Gabra2",1
"Gabra3",1
"Gabra4",1
"Gabra5",1
"Gabrb1",1
"Gabrb2",1
"Gabrb3",1
"Gabrd",1
"Gabre",1
"Gabrg1",1
"Gabrg2",1
"Gabrg3",1
"Gabrq",1
"Gabrr2",1
"Gad1",1
"Gad1-ps",1
"Gad2",1
"Gadd45a",1
"Gadd45b",1
"Gadd45g",1
"Gadd45gip1",1
"Gadl1",1
"Gak",1
"Gal",1
"Gal3st1",1
"Gal3st3",1
"Gal3st4",1
"Galc",1
"Gale",1
"Galk1",1
"Galk2",1
"Galm",1
"Galns",1
"Galnt1",1
"Galnt10",1
"Galnt11",1
"Galnt12",1
"Galnt13",1
"Galnt14",1
"Galnt15",1
"Galnt16",1
"Galnt18",1
"Galnt2",1
"Galnt3",1
"Galnt4",1
"Galnt5",1
"Galnt6",1
"Galnt7",1
"Galnt9",1
"Galntl6",1
"Galr2",1
"Galt",1
"Gamt",1
"Gan",1
"Ganab",1
"Ganc",1
"Gap43",1
"Gapdh",1
"Gapdhs",1
"Gapvd1",1
"Gar1",1
"Garem",1
"Gareml",1
"Garnl3",1
"Gars",1
"Gart",1
"Gas1",1
"Gas2",1
"Gas2l1",1
"Gas2l2",1
"Gas2l3",1
"Gas6",1
"Gas7",1
"Gas8",1
"Gast",1
"Gata2",1
"Gata3",1
"Gata4",1
"Gata5",1
"Gatad1",1
"Gatad2a",1
"Gatad2b",1
"Gatb",1
"Gatc",1
"Gatm",1
"Gatsl2",1
"Gatsl3",1
"Gba",1
"Gba2",1
"Gbas",1
"Gbe1",1
"Gbf1",1
"Gbgt1",1
"Gbp10",1
"Gbp11",1
"Gbp2",1
"Gbp3",1
"Gbp5",1
"Gbp6",1
"Gbp7",1
"Gbp9",1
"Gca",1
"Gcat",1
"Gcc1",1
"Gcc2",1
"Gcdh",1
"Gcfc2",1
"Gch1",1
"Gchfr",1
"Gck",1
"Gclc",1
"Gclm",1
"Gcm1",1
"Gcm2",1
"Gcn1l1",1
"Gcnt1",1
"Gcnt2",1
"Gcnt3",1
"Gcnt4",1
"Gcnt7",1
"Gcsh",1
"Gda",1
"Gdap1",1
"Gdap1l1",1
"Gdap2",1
"Gde1",1
"Gdf1",1
"Gdf10",1
"Gdf11",1
"Gdf15",1
"Gdf3",1
"Gdf6",1
"Gdf7",1
"Gdf9",1
"Gdi1",1
"Gdi2",1
"Gdnf",1
"Gdpd1",1
"Gdpd2",1
"Gdpd3",1
"Gdpd5",1
"Gdpgp1",1
"Gem",1
"Gemin2",1
"Gemin4",1
"Gemin5",1
"Gemin6",1
"Gemin7",1
"Gemin8",1
"Gen1",1
"Get4",1
"Gfap",1
"Gfer",1
"Gfm1",1
"Gfm2",1
"Gfod1",1
"Gfod2",1
"Gfpt1",1
"Gfpt2",1
"Gfra1",1
"Gfra2",1
"Gfra4",1
"Gfy",1
"Gga1",1
"Gga2",1
"Gga3",1
"Ggact",1
"Ggct",1
"Ggcx",1
"Ggh",1
"Ggn",1
"Ggnbp1",1
"Ggnbp2",1
"Ggps1",1
"Ggt5",1
"Ggt6",1
"Ggt7",1
"Ggta1",1
"Ghdc",1
"Ghitm",1
"Ghr",1
"Ghrl",1
"Ghsr",1
"Gid4",1
"Gid8",1
"Gif",1
"Gigyf1",1
"Gigyf2",1
"Gimap1",1
"Gimap5",1
"Gimap6",1
"Gimap8",1
"Gimap9",1
"Gin1",1
"Ginm1",1
"Gins1",1
"Gins2",1
"Gins3",1
"Gins4",1
"Gipc1",1
"Gipc2",1
"Gipc3",1
"Gipr",1
"Git1",1
"Git2",1
"Gja1",1
"Gja4",1
"Gja5",1
"Gja6",1
"Gja8",1
"Gjb1",1
"Gjb2",1
"Gjb6",1
"Gjc1",1
"Gjc2",1
"Gjc3",1
"Gjd2",1
"Gjd3",1
"Gjd4",1
"Gje1",1
"Gk",1
"Gk5",1
"Gkap1",1
"Gkn3",1
"Gla",1
"Glb1",1
"Glb1l",1
"Glb1l2",1
"Glcci1",1
"Glce",1
"Gldc",1
"Gldn",1
"Gle1",1
"Glg1",1
"Gli1",1
"Gli2",1
"Gli3",1
"Glipr1",1
"Glipr1l2",1
"Glipr2",1
"Glis2",1
"Glis3",1
"Glmn",1
"Glmp",1
"Glo1",1
"Glod4",1
"Glod5",1
"Glp1r",1
"Glp2r",1
"Glra2",1
"Glra3",1
"Glra4",1
"Glrb",1
"Glrp1",1
"Glrx",1
"Glrx2",1
"Glrx3",1
"Glrx5",1
"Gls",1
"Gls2",1
"Glt1d1",1
"Glt28d2",1
"Glt8d1",1
"Glt8d2",1
"Gltp",1
"Gltscr1",1
"Gltscr1l",1
"Gltscr2",1
"Glud1",1
"Glul",1
"Glyat",1
"Glyctk",1
"Glyr1",1
"Gm1000",1
"Gm10020",1
"Gm10031",1
"Gm10032",1
"Gm10037",1
"Gm10053",1
"Gm10073",1
"Gm10076",1
"Gm10093",1
"Gm10097",1
"Gm10110",1
"Gm10118",1
"Gm10131",1
"Gm10134",1
"Gm10146",1
"Gm10160",1
"Gm10184",1
"Gm10197",1
"Gm10203",1
"Gm10217",1
"Gm10220",1
"Gm10250",1
"Gm10251",1
"Gm10260",1
"Gm10269",1
"Gm10271",1
"Gm10273",1
"Gm10277",1
"Gm10282",1
"Gm10295",1
"Gm10300",1
"Gm10306",1
"Gm10308",1
"Gm10322",1
"Gm10330",1
"Gm10337",1
"Gm10339",1
"Gm10340",1
"Gm10382",1
"Gm10392",1
"Gm10401",1
"Gm10406",1
"Gm10409",1
"Gm1043",1
"Gm10447",1
"Gm10451",1
"Gm10477",1
"Gm10490",1
"Gm10491",1
"Gm10509",1
"Gm10521",1
"Gm10549",1
"Gm10563",1
"Gm10570",1
"Gm10591",1
"Gm10600",1
"Gm10604",1
"Gm10608",1
"Gm10638",1
"Gm10642",1
"Gm10643",1
"Gm10644",1
"Gm10645",1
"Gm10647",1
"Gm10662",1
"Gm10668",1
"Gm10709",1
"Gm10718",1
"Gm10720",1
"Gm10721",1
"Gm10722",1
"Gm10750",1
"Gm10754",1
"Gm10762",1
"Gm10767",1
"Gm10775",1
"Gm10778",1
"Gm10797",1
"Gm10800",1
"Gm10801",1
"Gm10803",1
"Gm10840",1
"Gm10842",1
"Gm10912",1
"Gm10941",1
"Gm10961",1
"Gm10974",1
"Gm10985",1
"Gm11011",1
"Gm11027",1
"Gm11032",1
"Gm11110",1
"Gm11127",1
"Gm1113",1
"Gm11149",1
"Gm11172",1
"Gm11214",1
"Gm1141",1
"Gm11444",1
"Gm11559",1
"Gm11627",1
"Gm11733",1
"Gm11744",1
"Gm11808",1
"Gm11985",1
"Gm11992",1
"Gm12057",1
"Gm12117",1
"Gm12184",1
"Gm12185",1
"Gm12216",1
"Gm12253",1
"Gm12258",1
"Gm12353",1
"Gm12394",1
"Gm12689",1
"Gm12789",1
"Gm12790",1
"Gm128",1
"Gm13030",1
"Gm1305",1
"Gm13090",1
"Gm13199",1
"Gm13285",1
"Gm13304",1
"Gm13305",1
"Gm13306",1
"Gm13420",1
"Gm13547",1
"Gm13889",1
"Gm14025",1
"Gm14124",1
"Gm14137",1
"Gm14214",1
"Gm14226",1
"Gm14288",1
"Gm14295",1
"Gm14296",1
"Gm14305",1
"Gm14306",1
"Gm14308",1
"Gm14322",1
"Gm14325",1
"Gm14326",1
"Gm14327",1
"Gm14391",1
"Gm14393",1
"Gm14399",1
"Gm14403",1
"Gm14406",1
"Gm14409",1
"Gm14410",1
"Gm14412",1
"Gm14418",1
"Gm14419",1
"Gm14434",1
"Gm14435",1
"Gm14440",1
"Gm14443",1
"Gm14444",1
"Gm14569",1
"Gm14685",1
"Gm14698",1
"Gm14862",1
"Gm15013",1
"Gm15294",1
"Gm15319",1
"Gm15440",1
"Gm15446",1
"Gm15737",1
"Gm15800",1
"Gm15821",1
"Gm1604a",1
"Gm16181",1
"Gm16223",1
"Gm16253",1
"Gm16286",1
"Gm16314",1
"Gm16372",1
"Gm16432",1
"Gm16485",1
"Gm16503",1
"Gm16505",1
"Gm1673",1
"Gm16867",1
"Gm17018",1
"Gm17174",1
"Gm17324",1
"Gm17333",1
"Gm17334",1
"Gm17349",1
"Gm17359",1
"Gm17374",1
"Gm17402",1
"Gm17409",1
"Gm17455",1
"Gm17509",1
"Gm17541",1
"Gm17545",1
"Gm17555",1
"Gm17567",1
"Gm17571",1
"Gm17604",1
"Gm17606",1
"Gm17615",1
"Gm17631",1
"Gm17641",1
"Gm17655",1
"Gm17669",1
"Gm17732",1
"Gm18025",1
"Gm1818",1
"Gm18856",1
"Gm19345",1
"Gm19410",1
"Gm19426",1
"Gm1968",1
"Gm2000",1
"Gm2004",1
"Gm2026",1
"Gm20379",1
"Gm20388",1
"Gm20390",1
"Gm20422",1
"Gm20425",1
"Gm20431",1
"Gm20449",1
"Gm20458",1
"Gm20479",1
"Gm20481",1
"Gm20498",1
"Gm20499",1
"Gm20503",1
"Gm20509",1
"Gm20517",1
"Gm20518",1
"Gm20521",1
"Gm20537",1
"Gm20547",1
"Gm20594",1
"Gm20604",1
"Gm20605",1
"Gm20661",1
"Gm20662",1
"Gm20671",1
"Gm20683",1
"Gm20695",1
"Gm20696",1
"Gm20708",1
"Gm20715",1
"Gm20716",1
"Gm20721",1
"Gm20726",1
"Gm20878",1
"Gm20939",1
"Gm21028",1
"Gm21093",1
"Gm21119",1
"Gm2115",1
"Gm21244",1
"Gm21319",1
"Gm21541",1
"Gm21586",1
"Gm2163",1
"Gm21663",1
"Gm21680",1
"Gm21685",1
"Gm21738",1
"Gm21748",1
"Gm21750",1
"Gm21778",1
"Gm21798",1
"Gm21830",1
"Gm21833",1
"Gm21860",1
"Gm21887",1
"Gm21897",1
"Gm21949",1
"Gm21953",1
"Gm21958",1
"Gm21961",1
"Gm21962",1
"Gm21967",1
"Gm21969",1
"Gm21972",1
"Gm21974",1
"Gm21981",1
"Gm21983",1
"Gm21985",1
"Gm21987",1
"Gm21988",1
"Gm21992",1
"Gm21994",1
"Gm2237",1
"Gm2244",1
"Gm2381",1
"Gm2399",1
"Gm2564",1
"Gm26558",1
"Gm26566",1
"Gm26571",1
"Gm26596",1
"Gm266",1
"Gm26602",1
"Gm26620",1
"Gm26727",1
"Gm26920",1
"Gm26938",1
"Gm26965",1
"Gm26992",1
"Gm27021",1
"Gm27029",1
"Gm28035",1
"Gm28036",1
"Gm28042",1
"Gm28043",1
"Gm28047",1
"Gm28048",1
"Gm28051",1
"Gm28285",1
"Gm28372",1
"Gm28374",1
"Gm28465",1
"Gm28539",1
"Gm28551",1
"Gm28557",1
"Gm28635",1
"Gm28778",1
"Gm2897",1
"Gm29094",1
"Gm29096",1
"Gm2916",1
"Gm29394",1
"Gm29427",1
"Gm29609",1
"Gm29666",1
"Gm2974",1
"Gm29797",1
"Gm2a",1
"Gm3002",1
"Gm3005",1
"Gm3020",1
"Gm3033",1
"Gm3055",1
"Gm3086",1
"Gm3095",1
"Gm3164",1
"Gm3194",1
"Gm3248",1
"Gm3252",1
"Gm3264",1
"Gm3383",1
"Gm340",1
"Gm3411",1
"Gm3443",1
"Gm3468",1
"Gm3488",1
"Gm35060",1
"Gm3512",1
"Gm3532",1
"Gm35339",1
"Gm3550",1
"Gm35549",1
"Gm3558",1
"Gm3591",1
"Gm35911",1
"Gm36028",1
"Gm3604",1
"Gm3625",1
"Gm3629",1
"Gm3636",1
"Gm3667",1
"Gm3696",1
"Gm3739",1
"Gm37419",1
"Gm3752",1
"Gm3755",1
"Gm37988",1
"Gm38303",1
"Gm3839",1
"Gm38393",1
"Gm38394",1
"Gm3854",1
"Gm3893",1
"Gm4070",1
"Gm42372",1
"Gm42416",1
"Gm42417",1
"Gm42420",1
"Gm42421",1
"Gm42641",1
"Gm42669",1
"Gm42688",1
"Gm42715",1
"Gm42742",1
"Gm42791",1
"Gm42878",1
"Gm42906",1
"Gm42957",1
"Gm4297",1
"Gm43064",1
"Gm43191",1
"Gm43337",1
"Gm43517",1
"Gm43518",1
"Gm43552",1
"Gm43720",1
"Gm43738",1
"Gm43796",1
"Gm43951",1
"Gm44503",1
"Gm44596",1
"Gm44790",1
"Gm44973",1
"Gm45015",1
"Gm45062",1
"Gm45140",1
"Gm45208",1
"Gm45233",1
"Gm45234",1
"Gm4567",1
"Gm4631",1
"Gm4707",1
"Gm4724",1
"Gm4737",1
"Gm4767",1
"Gm4779",1
"Gm4787",1
"Gm4791",1
"Gm4799",1
"Gm4841",1
"Gm4869",1
"Gm4922",1
"Gm4924",1
"Gm4951",1
"Gm4952",1
"Gm4969",1
"Gm4978",1
"Gm4981",1
"Gm5084",1
"Gm5089",1
"Gm5093",1
"Gm5105",1
"Gm5108",1
"Gm5113",1
"Gm5127",1
"Gm5134",1
"Gm5141",1
"Gm5148",1
"Gm527",1
"Gm5415",1
"Gm5422",1
"Gm5431",1
"Gm5444",1
"Gm5460",1
"Gm5464",1
"Gm5468",1
"Gm5475",1
"Gm5493",1
"Gm561",1
"Gm5615",1
"Gm5617",1
"Gm5640",1
"Gm5678",1
"Gm5741",1
"Gm5751",1
"Gm5784",1
"Gm5786",1
"Gm5796",1
"Gm5819",1
"Gm5878",1
"Gm5891",1
"Gm5934",1
"Gm5936",1
"Gm6086",1
"Gm609",1
"Gm6096",1
"Gm6133",1
"Gm6169",1
"Gm6176",1
"Gm626",1
"Gm6525",1
"Gm6569",1
"Gm6583",1
"Gm6588",1
"Gm6592",1
"Gm6685",1
"Gm6710",1
"Gm6741",1
"Gm6793",1
"Gm684",1
"Gm6882",1
"Gm6904",1
"Gm694",1
"Gm6970",1
"Gm7008",1
"Gm7102",1
"Gm7173",1
"Gm7276",1
"Gm7293",1
"Gm7334",1
"Gm7347",1
"Gm7361",1
"Gm7535",1
"Gm7694",1
"Gm7697",1
"Gm8024",1
"Gm8104",1
"Gm8108",1
"Gm8113",1
"Gm8186",1
"Gm8206",1
"Gm8225",1
"Gm8237",1
"Gm826",1
"Gm8281",1
"Gm8797",1
"Gm8973",1
"Gm9493",1
"Gm960",1
"Gm9726",1
"Gm973",1
"Gm9747",1
"Gm9767",1
"Gm9772",1
"Gm9774",1
"Gm9776",1
"Gm9780",1
"Gm9797",1
"Gm9803",1
"Gm9804",1
"Gm9817",1
"Gm9821",1
"Gm9830",1
"Gm9843",1
"Gm9847",1
"Gm9857",1
"Gm9881",1
"Gm9887",1
"Gm9903",1
"Gm9913",1
"Gm9918",1
"Gm9923",1
"Gm9925",1
"Gm9930",1
"Gm9936",1
"Gm9938",1
"Gm9945",1
"Gm9958",1
