"","gene","pvalue","lfc","padj","direction"
"31","1500009C09Rik",0.00297828190788692,0.0437976398282738,0.993165713166917,"neither"
"32","1500009L16Rik",0.00505686685830689,-0.108647771749262,0.988423661217675,"neither"
"33","1500011B03Rik",0.000713215172797597,-0.00981500541600066,0.998359109111001,"neither"
"34","1500011K16Rik",0.0621179593573451,0.487322437607703,0.866726430955484,"neither"
"37","1600002H07Rik",0.182323740938707,1.49558460808894,0.65716777487942,"neither"
"39","1600012H06Rik",0.0287667731462069,0.333786836020217,0.935908144984959,"neither"
"40","1600014C10Rik",0.0127680199214011,-0.109793757681164,0.971028507378976,"neither"
"43","1700001L19Rik",0.112661050438927,-1.20165303776395,0.771505363391901,"neither"
"44","1700001O22Rik",0.121040420985296,1.03053397910759,0.756762457773894,"neither"
"46","1700003E16Rik",0.185940086698841,1.06508159481852,0.651718295965983,"neither"
"61","1700017B05Rik",0.10710955192574,0.614677349824893,0.781430661784009,"neither"
"64","1700019D03Rik",0.00899825845863653,-0.146394996454307,0.97949391321763,"neither"
"69","1700021F05Rik",0.00678325152874063,-0.118939000411187,0.984502330364319,"neither"
"73","1700025G04Rik",0.141647973736922,-0.409996053485265,0.721692224535909,"neither"
"75","1700028J19Rik",0.379557237915202,3.36504232247768,0.417294597428429,"neither"
"79","1700029I15Rik",0.0723958735023457,1.06587100490151,0.846455490751127,"neither"
"81","1700030J22Rik",0.084959968033038,-1.12452019423496,0.822318445309583,"neither"
"82","1700030K09Rik",0.0729745964399045,0.826915308722869,0.845328290227795,"neither"
"86","1700037H04Rik",0.0439194185143529,-0.497866252203039,0.903817157577449,"neither"
"88","1700047I17Rik2",0.0391115605105022,-0.400539068763183,0.913878456440289,"neither"
"89","1700048O20Rik",0.0100632276433271,-0.206556648922318,0.977094958248247,"neither"
"93","1700066M21Rik",0.00275540210905026,0.0360105629274457,0.993675536324637,"neither"
"102","1700123O20Rik",0.0797490363017842,-0.922289631047822,0.832244557400637,"neither"
"103","1700128F08Rik",0.0588878469838267,-0.766190495217488,0.873196835252021,"neither"
"104","1810009A15Rik",0.0118652412416884,0.25493683810851,0.973049107759363,"neither"
"105","1810010H24Rik",0.0202497274490965,-0.523508361471136,0.954443605276807,"neither"
"108","1810013L24Rik",0.166366789718375,-0.636136369942225,0.681762658361769,"neither"
"109","1810022K09Rik",0.0709204830250051,-0.596430200007553,0.849335969631467,"neither"
"111","1810026J23Rik",0.0961993655432944,-0.378753791835841,0.801310132616859,"neither"
"112","1810030O07Rik",0.0078134210917804,0.0976013618498356,0.982169806109545,"neither"
"113","1810032O08Rik",0.0235984451876902,0.459543650977828,0.947112470209746,"neither"
"114","1810037I17Rik",0.236579561454015,0.902577514509728,0.579989910367502,"neither"
"115","1810041L15Rik",0.0445198531848774,0.298874106039135,0.90256844683203,"neither"
"116","1810043G02Rik",0.0470316197169153,-0.356867349555203,0.897363457701323,"neither"
"117","1810043H04Rik",0.0973980263359231,0.93732894733157,0.799101551113405,"neither"
"118","1810049J17Rik",0.0178803558087169,-0.383597599257119,0.959664974099731,"neither"
"119","1810055G02Rik",0.0108968025405938,-0.130880328556401,0.975221343191409,"neither"
"120","2010107E04Rik",0.11325971673664,0.627156133730392,0.770442591280373,"neither"
"121","2010107G23Rik",0.0376807579181324,0.317713227224477,0.916894234964696,"neither"
"123","2010111I01Rik",0.0466778653233614,0.341497041547085,0.89809470251788,"neither"
"124","2010300C02Rik",0.188056912668765,-1.04808880510925,0.64854943799916,"neither"
"125","2010315B03Rik",0.0329768345727634,0.368947963304856,0.926879262141201,"neither"
"128","2210013O21Rik",0.155060591303514,-1.17470262116471,0.699744363214751,"neither"
"129","2210016F16Rik",0.069111303605648,-0.622568447399539,0.852881504396501,"neither"
"130","2210016L21Rik",0.00103813325323189,0.0147176061372907,0.997612464554035,"neither"
"132","2210408I21Rik",0.107739247507387,-1.10863676926991,0.780298464853738,"neither"
"133","2210418O10Rik",0.0254796802285519,0.307826896094692,0.943018732390846,"neither"
"134","2300009A05Rik",0.00115799150833405,-0.0433228439791803,0.997337177632862,"neither"
"135","2310009B15Rik",0.0413553873268161,-0.410130989568465,0.909168986471381,"neither"
"136","2310011J03Rik",0.0044600715897267,-0.0749348690408595,0.989782858899081,"neither"
"137","2310022A10Rik",0.0361698112255598,0.276489221301919,0.920089741907772,"neither"
"138","2310022B05Rik",0.393972855837403,1.05262638544317,0.403670622297117,"neither"
"140","2310033P09Rik",0.0329768345727634,-0.318839823038863,0.926879262141201,"neither"
"141","2310035C23Rik",0.313380925815856,-0.625846699775206,0.485980758119445,"neither"
"142","2310036O22Rik",0.40076694817011,0.923236223322773,0.397404748260217,"neither"
"145","2310057M21Rik",0.0157258037401554,-0.15247281275757,0.964437739067962,"neither"
"146","2310061I04Rik",0.0710650617501713,0.435942463040425,0.849053268654513,"neither"
"147","2410002F23Rik",0.0845926933674411,0.337405824582839,0.823014158668937,"neither"
"148","2410004B18Rik",0.070914807928128,-0.533700590618929,0.849347068311286,"neither"
"150","2410015M20Rik",0.0412323036815592,0.44175356728184,0.909426691085498,"neither"
"151","2410016O06Rik",0.0733086704791675,0.637670437022335,0.844678285083036,"neither"
"152","2410089E03Rik",0.279433015225588,-0.678373647015926,0.525493059933551,"neither"
"153","2410131K14Rik",0.288320219380592,1.08655556976397,0.514848889842938,"neither"
"155","2510002D24Rik",0.0733086704791675,-0.800524345128248,0.844678285083036,"neither"
