"","gene","pvalue","lfc","padj","direction"
"263","Nrip2",2.85246388563352,-3.14746507112327,0.00140454647575309,"DG"
"224","Maml2",2.85983696568217,-3.15201834606627,0.00138090255867182,"DG"
"300","Plxna1",2.88719992980058,2.20055572112995,0.00129658224496235,"CA1"
"11","Add3",2.9232755151578,-1.25719694209911,0.00119323088209428,"DG"
"261","Nrep",2.9232755151578,-2.89965997854329,0.00119323088209428,"DG"
"170","Htr1b",2.92356735115413,6.06625468713632,0.00119242932747297,"CA1"
"110","Dsp",2.95449011842506,-6.42842857885198,0.00111047780193323,"DG"
"409","Tmem158",2.96175760850257,2.6111564210615,0.00109204966884915,"CA1"
"262","Nrip1",2.97712212074902,2.64093718517017,0.00105409045141898,"CA1"
"153","Gm2115",2.99243770472137,5.40231279624059,0.00101756531546481,"CA1"
"1","1810041L15Rik",3.01888367405747,-2.25967047105796,0.000957450490431168,"DG"
"419","Trp53i11",3.01888367405747,-3.20929724259632,0.000957450490431168,"DG"
"136","Foxp1",3.06133847210901,2.21908464431782,0.000868283459398801,"CA1"
"443","Zfp462",3.06133847210901,2.92550121081836,0.000868283459398801,"CA1"
"234","Mchr1",3.12247832052313,3.71664721982601,0.000754261046744534,"CA1"
"114","Ece2",3.12891959819955,-3.7050598129303,0.000743156707240053,"DG"
"204","Lefty1",3.1544526059494,6.59592484896314,0.000700724647957138,"CA1"
"209","Lingo4",3.15537906286679,2.8568912476776,0.000699231423257761,"CA1"
"322","Ptpru",3.1705419930875,5.7533608572388,0.000675239760111698,"CA1"
"344","Rreb1",3.21281063304722,-3.07164993626692,0.000612617455243226,"DG"
"331","Rasgrp1",3.28669485458581,1.59410069433586,0.000516779342938219,"CA1"
"177","Igsf3",3.31339308848983,-3.34258534608631,0.000485967148131299,"DG"
"293","Plekhg1",3.31339308848983,3.75010146030029,0.000485967148131299,"CA1"
"53","Caln1",3.33679765636449,1.96266403796857,0.000460471063267216,"CA1"
"216","Lrrtm4",3.35754957222088,-4.08700523580882,0.00043898575507831,"DG"
"256","Nov",3.43643923574205,7.86196462545761,0.000366067155215212,"CA1"
"445","Zfpm1",3.50671399328937,3.19578467051731,0.000311376624771511,"CA1"
"161","Grm2",3.51440113583739,-4.09026311730371,0.000305913655872573,"DG"
"90","Crhbp",3.55665833924929,7.92124840760375,0.000277550274219457,"CA1"
"291","Plekha2",3.56692936461587,-3.25953202433202,0.000271063246409969,"DG"
"335","Reps2",3.56692936461587,1.66664655731854,0.000271063246409969,"CA1"
"369","Slc24a3",3.56692936461587,1.96538060688599,0.000271063246409969,"CA1"
"306","Ppp3r1",3.59130542441392,1.07206631683414,0.000256268115687615,"CA1"
"160","Grin2b",3.62453420990234,2.25522228692428,0.000237391841894076,"CA1"
"340","Rph3a",3.66400728875116,-3.17532071115094,0.000216766772461252,"DG"
"37","Atp2b1",3.680947753698,2.07555455241405,0.000208474166567879,"CA1"
"404","Tiam1",3.75305450709362,-3.03055286318643,0.000176581618409549,"DG"
"168","Homer2",3.75496920919408,2.89833213978929,0.000175804825243769,"CA1"
"227","Map4",3.7747781772556,1.72252434982899,0.000167966171272868,"CA1"
"311","Prkcg",3.78316475172787,2.06148872348106,0.000164753727167003,"CA1"
"109","Dock4",3.85252710013948,1.61999532781769,0.000140434204937019,"CA1"
"128","Fam19a2",3.85678060063538,-3.80943386816889,0.000139065499281178,"DG"
"69","Cdh9",3.86341509995555,-5.05565134571721,0.000136957209929301,"DG"
"48","Cacna1i",3.88698133397647,1.82255126622755,0.000129723502508665,"CA1"
"108","Dock10",3.88698133397647,-3.37944227304733,0.000129723502508665,"DG"
"171","Htr2c",3.88698133397647,5.60618645705711,0.000129723502508665,"CA1"
"375","Slc8a1",3.88698133397647,3.60280244362011,0.000129723502508665,"CA1"
"231","Matn2",3.94322257376103,2.81645474359265,0.000113966556493703,"CA1"
"151","Gm13889",3.94983932223639,-2.87246206951938,0.000112243364900901,"DG"
"67","Cd34",3.97518646543484,2.78371331446173,0.000105879902952915,"CA1"
"440","Zdhhc2",3.97518646543484,3.47437363010051,0.000105879902952915,"CA1"
"71","Cdk5r2",4.06213739393714,1.32062273324973,8.66687646011628e-05,"CA1"
"210","Lmtk2",4.06213739393714,1.65924672730151,8.66687646011628e-05,"CA1"
"203","Large",4.11048831738918,1.36999500468319,7.75374800820563e-05,"CA1"
"88","Cpne8",4.11852496210768,3.87445876017794,7.61158388360728e-05,"CA1"
"191","Kcnc4",4.17217409734448,-4.27877391013325,6.7270693154019e-05,"DG"
"194","Kcnh7",4.17905378189525,4.0459286092415,6.62134501615712e-05,"CA1"
"406","Tle3",4.17905378189525,3.28357534901308,6.62134501615712e-05,"CA1"
"360","Sh3rf1",4.17988299634417,3.15546986328687,6.60871469986153e-05,"CA1"
"304","Ppm1e",4.18634932330564,1.57200477801274,6.5110446969067e-05,"CA1"
"398","Tagln3",4.18634932330564,-2.31079642448392,6.5110446969067e-05,"DG"
"239","Meis2",4.45323302487402,5.12963833073419,3.52181853782489e-05,"CA1"
"124","Exoc6b",4.45988731932877,2.16676277079283,3.46826825369726e-05,"CA1"
"446","Zfpm2",4.5976159102305,-4.14355354560944,2.52571352448192e-05,"DG"
"51","Cadps2",4.71756696209163,2.76991424322046,1.91616559421392e-05,"CA1"
"166","Hdac7",4.78883216453621,-2.93921106825715,1.62617707930697e-05,"DG"
"405","Tiam2",4.84164272783276,-5.0640926324717,1.43998269227109e-05,"DG"
"180","Il1r1",4.86591102317341,-5.52515071745546,1.36172363935442e-05,"DG"
"267","Ntng1",4.90088643795448,-5.10619233611401,1.25635844123336e-05,"DG"
"428","Tyro3",4.90088643795448,2.93630227408098,1.25635844123336e-05,"CA1"
"157","Gprc5b",5.16391752270245,-2.08066540323711,6.85618420566652e-06,"DG"
"278","Pde2a",5.26664545871427,1.67331818684835,5.41195954185475e-06,"CA1"
"118","Epha6",5.30887913432374,2.77841425766217,4.9104451654775e-06,"CA1"
"310","Prkcb",5.35095105169995,2.5984305347443,4.45706480085977e-06,"CA1"
"150","Glis3",5.45682170070166,-4.66336495749247,3.49283684220916e-06,"DG"
"84","Cntnap2",5.47478645898713,3.15952698009195,3.35130180940783e-06,"CA1"
"229","Mapk3",5.53885479121907,-2.42200342685869,2.89164655889563e-06,"DG"
"86","Col11a1",5.55964703478029,5.43462795114167,2.75646806426641e-06,"CA1"
"143","Gabra3",5.56715768774038,3.85822678538427,2.70920776855401e-06,"CA1"
"391","Stum",5.71514866426063,1.86238495446965,1.92686521098854e-06,"CA1"
"3","Actr2",5.77064146728242,1.60936811116651,1.69573714209634e-06,"CA1"
"380","Sorcs3",5.93877499970192,3.10842804769661,1.15139675276338e-06,"CA1"
"174","Hunk",5.9839863203221,4.16306473056938,1.03756109704854e-06,"CA1"
"282","Pex5l",5.98531509491921,3.11175436108892,1.03439140940113e-06,"CA1"
"24","Ap2b1",6.06314038504854,1.69970223817967,8.64688364361271e-07,"CA1"
"217","Lrtm2",6.06314038504854,-3.57928704574819,8.64688364361271e-07,"DG"
"376","Smoc2",6.06314038504854,-6.56588178812042,8.64688364361271e-07,"DG"
"395","Synpr",6.06314038504854,-4.36782225324866,8.64688364361271e-07,"DG"
"257","Npnt",6.25080424708385,-5.23439473114746,5.61300918534022e-07,"DG"
"270","Ociad2",6.36498037114168,2.68510895186372,4.31538580686532e-07,"CA1"
"64","Ccnd1",6.3868261825953,2.63743786627446,4.10368311572604e-07,"CA1"
"125","Fam163b",6.3868261825953,-3.5898876679871,4.10368311572604e-07,"DG"
"350","Sema5a",6.3868261825953,-5.0151128325659,4.10368311572604e-07,"DG"
"255","Nos1ap",7.06579485811651,2.30036665913822,8.59419378095578e-08,"CA1"
"63","Ccdc88c",8.09872410876853,4.77305744901041,7.96665281706816e-09,"CA1"
"313","Prox1",8.51244813521102,-4.90159458660849,3.07292432147316e-09,"DG"
"294","Plk5",9.52750158434394,-8.04596113068313,2.96823591506143e-10,"DG"
"92","Crlf1",15.5379197079879,-7.69969383758573,2.89787929575648e-16,"DG"
"392","Stxbp6",16.0278378557512,-5.19396604691873,9.37912111925161e-17,"DG"
"46","C1ql2",17.5785662930271,-7.65382313740881,2.63896546584913e-18,"DG"
