"","pvalSubfieldCA1DG","padjSubfieldCA1DG","pvalSubfieldCA3DG","padjSubfieldCA3DG","pvalSubfieldCA1CA3","padjSubfieldCA1CA3","pvalTreatmentventraldorsal","padjTreatmentventraldorsal"
"Plekhh3",0.00580745749453782,0.0190664326650046,1.9516832436113e-06,1.34405081744405e-05,0.0441702768861243,0.196692572026439,0.883588242674833,0.968477921968827
"Plekhj1",0.0360448328255325,0.0901192728138297,0.0127369116712196,0.0365334774660112,0.692498537313596,0.956421347007252,0.598753072853057,0.912462906168458
"Plekhm1",0.0308450568312167,0.0791072610327481,0.181239262229964,0.318787064422943,0.410941878653971,0.784910809788931,0.550549604153798,0.887010557024884
"Plekhm2",0.655791820400781,0.802503100871184,0.824691063613641,0.893658980802558,0.822415084467808,0.998134397389696,0.445627657558028,0.828104189888969
"Plekhm3",0.14612048694665,0.27513211479468,0.63717073705923,0.788609018974984,0.326166934997956,0.698343306177106,0.917670828205577,0.976559813467919
"Plekhn1",0.0657983704931997,0.14730779646322,0.000351475963103167,0.00151571549150089,0.082393928549545,0.310043989490226,0.669824994167944,0.912462906168458
"Plekho1",0.86059840004372,0.926279017658416,0.500344334214342,0.665984387895559,0.395440002154494,0.771575554837555,0.787490776777927,0.937423644588156
"Plekho2",1.86656776030882e-05,0.000117043386677937,2.20319203106294e-06,1.50168009055281e-05,0.639335408780533,0.934760259103037,0.845633398350551,0.956908957509706
"Plg",0.924047716188662,0.964719257192829,2.89045102114036e-05,0.000157397156142697,1.86926845243991e-05,0.000255630426503767,0.303210556498226,0.696775633859824
"Plin1",NA,NA,NA,NA,NA,NA,NA,NA
"Plin2",0.0331402914472827,0.083996809885057,0.00815960330235601,0.0247461271990652,0.581460280421965,0.907116393493119,0.426733412870801,0.818518287548029
"Plin3",0.00220317041822094,0.00826035115519256,0.00576388326141913,0.0182719084949992,0.760167538285811,0.981494397484966,0.00229238192843124,0.0216631203964166
"Plin4",0.488791472466943,0.661174332245947,0.0771393513483008,0.166534164167679,0.282060555620389,0.648486686384547,0.108290729162767,0.407844226652214
"Plin5",0.0175351601228861,0.0491345170890053,0.926372306684675,0.964592906788339,0.0135962480466788,0.0771576056996172,0.535066647572734,0.879115404266636
"Plk-ps1",0.998830447264251,1,0.387332981590717,0.559791080126793,0.388030314228784,0.764272064287564,0.0870566317928004,0.354447456563834
"Plk1",7.22092869550087e-11,1.13881072606309e-09,1.92594297325631e-09,2.15604836918896e-08,0.585443230780359,0.909174395995786,0.726601251656189,0.915104082785452
"Plk1s1",0.000131426986714358,0.000665955774459086,0.096973586856738,0.199522009805999,0.0302788418970429,0.147139214600842,0.476907432772796,0.845280901856531
"Plk2",1.7515781124815e-14,4.30993677179839e-13,0.112327232165995,0.224107435017742,2.10715185590412e-20,2.24161375610132e-18,5.36484243326062e-08,1.92167867011979e-06
"Plk3",0.0510798866035783,0.119881496661756,0.261239679200957,0.418239795710852,0.407984798391958,0.782526238803232,0.590579156356232,0.90912081771855
"Plk4",2.07213478477149e-05,0.00012890159437101,1.04076564945992e-07,8.84375224199062e-07,0.285683627916656,0.653107211965964,0.252347454854401,0.639183999128149
"Plk5",0.000950796003687448,0.00392145986689784,0.0014649709258271,0.00541940733463994,0.902227682103874,0.998134397389696,0.81287850886865,0.94718382413306
"Pllp",0.358114565885526,0.536986178837202,0.619315415207871,0.773692228626974,0.672187113104751,0.949029594031943,0.493340649566132,0.851354915045177
"Pln",0.532753965561404,0.699632678909454,0.92749924965083,0.964929718861586,0.593986745891089,0.912568003840494,0.841325137028844,0.955626735875819
"Plod1",0.939993365252305,0.974111046383975,0.640153039739262,0.791101134726878,0.587209292493533,0.909372084665846,0.0442495354820734,0.220354318528925
"Plod2",0.0107438709812065,0.0323365402778899,0.382449967938184,0.554746256224866,0.0933720769922291,0.337629923471431,0.239957029040881,0.623440355718748
"Plod3",0.571596135050564,0.733677163922952,0.928765767470244,0.965576271868659,0.633830337136928,0.932987014874363,0.722855458104066,0.914211734371454
"Plp1",0.490762796701934,0.663062369929542,0.038252369955836,0.0929634461062252,0.00575422463726042,0.0375712429265681,0.701655724435775,0.912462906168458
"Plp2",8.07495983671061e-13,1.62354192481629e-11,2.61279668531133e-13,5.00591046524075e-12,0.795309752215462,0.992848111962443,0.292816132295575,0.686015669441666
"Plrg1",0.720195223739742,0.828353272998519,0.195863296576584,0.338523637348008,0.0983873251095122,0.349785090982705,0.469490587939307,0.839465369479293
"Pls1",0.00225709193423999,0.00843560065045279,0.00294816155640071,0.0101125781506345,0.935724693256505,0.998341989801688,0.390112322306011,0.784089915253463
"Pls3",3.05976527301548e-68,1.43801318418545e-65,2.35270731160161e-45,5.03348658720989e-43,0.000884373356636942,0.00738447917694897,0.0623236949765178,0.28183790213795
"Plscr1",NA,NA,NA,NA,NA,NA,NA,NA
"Plscr2",0.832288653684555,0.906920612138648,0.482744778463457,0.649245701565542,0.623595792017384,0.927793958897457,0.0143569445139899,0.0923976935831122
"Plscr3",0.601481431547524,0.758881669963267,0.752106633379228,0.863513462718769,0.836394932940635,0.998134397389696,0.523447071139981,0.872413016848514
"Plscr4",3.86703200429301e-18,1.41985028610751e-16,0.441664709991735,0.608751180450313,4.00665714747178e-22,5.07553837990586e-20,0.486565908237669,0.848952566366229
"Pltp",0.236006620165886,0.397162669854273,1,1,0.142603717995402,0.443687769042798,0.950003051554948,0.98630447530076
"Plvap",0.865687935687042,0.929114222889746,0.244734652896261,0.39908246455941,0.182227153113254,0.51007178851515,0.305678229288511,0.699277527109171
"Plxdc1",1.29282660009994e-09,1.6912906927821e-08,5.04658804250168e-08,4.53016562976083e-07,0.37239196168018,0.748063394247545,0.12142710952072,0.43256465376979
"Plxdc2",5.37730679026209e-22,2.76953398219553e-20,1.14324202537725e-06,8.23228317077002e-06,1.78069724824783e-06,3.24690582528522e-05,2.76829791704584e-12,2.25703151512783e-10
"Plxna1",6.96326926572425e-48,1.59637193812622e-45,2.44843794841611e-51,6.20324640746738e-49,0.592125397452209,0.911672359502821,0.188179098639003,0.545514253265153
"Plxna2",1.76608025700698e-08,1.94041746063555e-07,0.0120999498412045,0.0350089457839807,0.00177715352953901,0.0136331040682365,0.604678289082038,0.912462906168458
"Plxna3",2.81510604949974e-25,1.98951799340397e-23,1.41190672820976e-12,2.45363393968221e-11,0.00093623128394367,0.00777423477560212,1.44347829442481e-18,2.4040699183899e-16
"Plxna4",4.70058447090299e-11,7.6573905951911e-10,1.47541114705074e-08,1.42974542709924e-07,0.359827410200968,0.734960940216362,1.36198265399266e-06,3.53390066520652e-05
"Plxnb1",0.000423890814150098,0.00190867626711561,0.245610595539524,0.399958443878231,0.0178626167446799,0.0960202918533812,0.00260044609212133,0.0238570115588871
"Plxnb2",0.465736247266125,0.642336263540251,2.01227320575264e-05,0.000113525697558649,0.000404063362767599,0.00367860049649651,0.00188598486284918,0.0184953704265119
"Plxnb3",0.769114534785197,0.862651587521951,0.771778145950514,0.863513462718769,0.997229887037292,1,2.51838417317695e-09,1.19109791258558e-07
"Plxnc1",0.000446454259643849,0.00200068977998682,3.20138633681251e-11,4.66283615093229e-10,0.00175522859473543,0.0134917870625272,1.4927047792912e-11,1.07729056775068e-09
"Plxnd1",0.0147373442718668,0.0423231492463832,2.63083854518336e-05,0.000144486013084728,3.21899326276881e-11,1.29940702881789e-09,0.656507517642397,0.912462906168458
"Pm20d1",NA,NA,NA,NA,NA,NA,NA,NA
"Pm20d2",0.205826604425325,0.357940271655104,0.0259537580622477,0.0672416054209605,0.335258598104199,0.704997350070431,0.454367192190567,0.831885119568326
"Pmaip1",0.260938656026626,0.428093595505027,0.000571105364013408,0.00234669948443837,0.0137669450751763,0.0779654492419174,0.262339076397642,0.651534443370437
"Pmch",0.721588457295029,NA,0.784009166005176,NA,1,NA,0.719991156679658,NA
"Pmel",0.751141284128068,0.849624222362143,0.79445880486785,0.870996087668989,0.954887357329562,1,0.438542175116495,0.822774462313138
"Pmepa1",0.0728713976546734,0.160075678254427,4.31929201492578e-25,3.0689286991659e-23,1.1518346286565e-17,9.12698591554772e-16,0.393676821392439,0.787964352154092
"Pmf1",0.381101415391932,0.560080485713638,0.8482331214754,0.910763885239995,0.493585067550876,0.850696426395642,0.446723577013558,0.829033868732018
"Pmfbp1",NA,NA,NA,NA,NA,NA,NA,NA
"Pml",0.993405719801402,1,0.997488883343949,1,0.995916424662176,1,0.638256966906827,0.912462906168458
"Pmm1",0.000725276593297516,0.00308263049455121,0.00848222831896466,0.0256112116091184,0.454702338026423,0.822149197089831,0.468066894237436,0.837996279043613
"Pmm2",0.0864706089646437,0.183604890415181,0.000174018147757288,0.000801415794084328,0.0411380759471119,0.186423547272685,0.922122449558145,0.977099986356811
"Pmp2",1,1,0.139238812921594,0.265187274263629,0.0651539262567697,0.262506663284795,0.720033816027948,0.912462906168458
"Pmp22",4.3135390431742e-05,0.000247755027414091,1.58922796362002e-07,1.31220344937837e-06,0.164010198313726,0.482098018337568,0.407783741976177,0.801981711196935
"Pmpca",0.522250551029178,0.691247490586321,0.406635039849854,0.576225912003896,0.849287863240172,0.998134397389696,0.233448143810155,0.616129919715622
"Pmpcb",0.0570806929364769,0.131196961304906,0.708536093747706,0.843871001738855,0.126133115724977,0.411782492927168,0.00818803947372774,0.0592523874158607
"Pms1",0.484617613846999,0.658831828370678,0.984527259682685,1,0.472411931069145,0.83605622543533,0.118770550781909,0.43256465376979
"Pms2",0.450454272081027,0.630739841691026,0.82717750645805,0.89550879713079,0.591649189052991,0.911415134545785,0.23430186326083,0.616954713531438
"Pmvk",0.00386296930226969,0.0133861677259664,0.387011036595817,0.559493769025637,0.04293819639599,0.192856303150172,0.384063583502955,0.778757855165305
"Pnck",2.66193030387471e-10,3.86123671161579e-09,8.71608723152313e-06,5.28759482176994e-05,0.0613892073730235,0.251606893990542,0.000148635518223653,0.00210947684494254
"Pnkd",4.23784259695693e-13,8.803005854165e-12,0.00796596539977961,0.0242582103072523,4.31799019177272e-06,7.13672971180976e-05,0.00486457292254833,0.0391860553818838
"Pnkp",4.64014484550692e-10,6.50000618112403e-09,3.49615402338454e-08,3.20564027239378e-07,0.474126589094375,0.83784482402161,0.269052252040908,0.659347182278372
"Pnldc1",1.32796760106492e-12,2.60589383428179e-11,2.28607151272966e-13,4.42840110438729e-12,0.795035182669175,0.99269842696939,0.971932030222291,0.9922968683393
"Pnlip",0.0589972776533379,0.134860143799258,1.86771369874087e-06,1.29084089265095e-05,0.00464077557324491,0.0314309298849211,0.00263246020983035,0.0240826852811052
"Pnliprp1",0.721654116010469,NA,1,1,0.934527217656018,0.998134397389696,0.148956893729908,0.483000610103741
"Pnliprp2",0.619216916622718,0.773260184375613,0.0203070386921133,0.0546232757819297,0.00446000593089743,0.0304206213954765,0.617124739651805,0.912462906168458
"Pnma1",9.17331253301251e-06,6.14572709579837e-05,0.000189971024420478,0.000867004521264828,0.473390220819602,0.837171996866407,0.306671516894534,0.700234494751216
"Pnma2",0.0741509150255822,0.162334115705825,0.00763398309730071,0.0233952482155857,0.377572666693772,0.75268264801621,0.127966396217204,0.446873332739863
"Pnma3",0.0088765053972123,0.0274275846420437,0.0317187876635992,0.0794930699547836,0.638929775675451,0.934563417702127,0.204034661322866,0.569928241189415
"Pnma5",1,1,0.0927810466215529,0.192676774449741,0.040707226858015,0.184681130557803,0.72005017992995,0.912462906168458
"Pnmal1",0.952621669622911,0.981332389020829,0.439416888686769,0.606477828948731,0.404957868784142,0.779590458252215,0.217021844507,0.591452819869007
"Pnmal2",0.26793210756016,0.436301671836281,0.00339056548549876,0.011437515491114,0.0683966371839418,0.271597700345803,0.307799833792903,0.701373574332513
"Pnmt",0.202114726043383,0.352921673313166,0.420778175379765,0.586849157392229,0.630158168905297,0.930984049003146,0.202886280190569,0.568268227079693
"Pnn",0.277137435248801,0.447598691620529,0.036861205070941,0.0900942502717655,0.31699108774578,0.687268854714173,0.435072127381479,0.822774462313138
"Pno1",0.449510639265381,0.62979185719247,0.164378906037645,0.297740509750072,0.525731965935949,0.872479804514269,0.593859341640074,0.910423237125217
"Pnoc",NA,NA,NA,NA,NA,NA,NA,NA
"Pnp",0.432424918758465,0.615192678049068,0.900647204932877,0.94775701721323,0.36216589428437,0.737458053187544,0.0138971847316131,0.0901095955167072
"Pnp2",NA,NA,NA,NA,NA,NA,NA,NA
"Pnpla1",0.684978291255008,0.824333070693482,0.977932209721757,0.995563323368533,0.705185856827095,0.96129937509421,0.460583291091145,0.832398999276763
"Pnpla2",0.608411287679927,0.76438160245478,0.970392711307385,0.991084265433814,0.582557505550475,0.907609415759722,0.743299345317205,0.921140645674679
"Pnpla3",0.986998367987781,1,0.232533526589273,0.384303857698964,0.225675236357568,0.576615800964036,0.0877815080654112,0.356653558415889
"Pnpla6",0.0455943631328392,0.109371445776187,0.636297289986558,0.787802489627776,0.126875849696359,0.413436196632829,0.020465292857844,0.122816968471804
"Pnpla7",0.121628753001259,0.239499206836773,0.17994540747121,0.317023764772509,0.0038328741638227,0.0267592429385084,0.0549824927973292,0.259165180127904
"Pnpla8",0.397904337714604,0.578247034995118,0.101580737626094,0.206736825176032,0.428175479228191,0.799817506067017,0.335005758236061,0.730825920169184
"Pnpo",0.0152186337270258,0.0435158007560532,0.0712981146626069,0.156235939208888,0.532669155815302,0.877602857467582,0.165777255891814,0.507212026709136
"Pnpt1",0.0175115586123195,0.0490830163043081,0.118915411187918,0.234026598775895,0.414113441151345,0.788834016920996,0.115461639129417,0.425148431609188
"Pnrc1",2.51407586908292e-14,6.06702339703335e-13,8.73412076552058e-13,1.55718051240832e-11,0.637303169883638,0.934097069440674,0.0492090822027351,0.238588747400472
"Pnrc2",2.09174250395392e-07,1.91724365342904e-06,1.14741481104821e-07,9.6901193801462e-07,0.911188742660218,0.998134397389696,4.35297928944717e-05,0.000726217075634996
"Poc1a",0.16833040404134,0.307018847925986,0.572395535300933,0.732877466346058,0.415810145290751,0.790085415715536,0.267939853741654,0.657980591053543
"Poc1b",0.501007721768482,0.672841555700709,0.758688736561675,0.863513462718769,0.714476321230462,0.966505415058581,0.749891877510674,0.923164228680059
"Poc5",0.00992647374100841,0.0301807827684323,0.0190614482563429,0.0517086765533787,0.81502835246915,0.99660948701622,0.670710713256847,0.912462906168458
"Podn",3.63391125165035e-05,0.000212683367433919,0.00124693666191467,0.00470687422567475,0.255909534114059,0.611812525374498,0.000977164347092353,0.0106851989155116
"Podnl1",8.937778746295e-07,7.32118965802177e-06,1.24655747567e-07,1.04631491691482e-06,0.716071913319523,0.966627372394266,0.856892996674719,0.960808206476157
"Podxl",0.733046881864009,0.836706031096631,0.0515804229670896,0.119487613598569,0.107877237135205,0.370924321613994,0.430469713280089,0.821721476584622
"Podxl2",0.966083700156418,0.989938268791045,0.156762424690634,0.290935950594521,0.144623315822733,0.448295907200583,0.678735439457192,0.912462906168458
"Pof1b",0.623392988728938,0.776720890450378,0.462785399413196,0.630015049894025,0.807486885174969,0.994331464687321,0.0142919140649935,0.0921549429088231
"Pofut1",0.0004051335466089,0.00183167521469474,0.112727216998653,0.224672659487533,0.050761720310818,0.218808355626774,0.14777943729804,0.483000610103741
"Pofut2",0.0871110177728373,0.184601513145256,0.0441691182864458,0.10488054909428,0.762752447030576,0.982263070097624,0.638678586000834,0.912462906168458
"Pogk",0.0268810631228219,0.0704008227425368,0.672987516030503,0.816944560658639,0.0731372897276628,0.285010508075523,0.0133042550634087,0.0871124711577899
"Poglut1",0.875752504842962,0.935572616840532,0.591285488444636,0.749865117565795,0.703411786939312,0.960376796250192,0.544799220827108,0.884968058291697
"Pogz",0.785721482780898,0.87401054170403,0.0543639800202509,0.124765010165665,0.0984278932485854,0.349802341177836,0.841621199860854,0.955626735875819
"Pola1",0.00559609990715194,0.0184530928178476,0.00721390476415431,0.0222423917107752,0.933376733803385,0.998134397389696,0.97727643249452,0.99369696115572
"Pola2",0.797269989013279,0.88184740665219,0.803167110933086,0.877791798737932,0.993946425843575,1,0.281011343553721,0.6724532777217
"Polb",4.00143238843225e-06,2.90772815887661e-05,0.000270107735632813,0.00119150617402287,0.332604811752579,0.701788174991355,0.0244487589736166,0.140699503059626
"Pold1",4.58382578186649e-10,6.43069708009762e-09,7.02263543917834e-09,7.15454208367084e-08,0.51533923141025,0.865566721982237,0.955441852783365,0.987650199335966
"Pold2",0.00173488387649393,0.00668595366834961,0.090117553208835,0.188507711790996,0.150531724405365,0.459171403852503,0.0842344816454065,0.345847684227221
"Pold3",0.12893696311797,0.250582649607643,0.00140752505923691,0.00522899768774972,0.0937367337762833,0.338533077764123,0.604221397723489,0.912462906168458
"Pold4",0.003245156486557,0.0115148540563958,0.0120519931404612,0.0348859182079947,0.664222102725094,0.944927712447114,0.319413192896603,0.714098838547866
"Poldip2",0.300262640842272,0.472995499346666,0.0934397769497993,0.193710476439318,0.52089816182509,0.869141603634498,0.167783303704355,0.510369256319553
"Poldip3",0.895940193428066,0.947919817510544,0.492955128505508,0.658698889616485,0.414183947601728,0.788834016920996,0.127126526060467,0.445457199570988
"Pole",0.00600752396255314,0.0196170649595339,0.030769575526909,0.0774164610963848,0.556962745155635,0.892767241525518,0.256729779207191,0.644918973524729
"Pole2",0.684803837766779,0.824333070693482,0.399182486959564,0.572425914143091,0.661872192019417,0.943806016100199,0.59263615778305,0.909873004298811
"Pole3",0.0184397205260858,0.0511960280859382,0.00107524446915808,0.00412098571927526,0.360772077738355,0.735797728720689,0.291791333098582,0.685112538825132
"Pole4",5.28361884974709e-08,5.38648322973946e-07,0.0892096534789797,0.187137147590996,0.00018048324840552,0.00179694339914346,0.952215203356952,0.987215710197519
"Polg",0.000421811187613641,0.00190193640785917,1.02712733854363e-06,7.47725402784784e-06,0.173302671043204,0.495242346532634,0.583100387358554,0.905510116090314
"Polg2",2.75049246869009e-05,0.000165832289669356,2.85213713580135e-09,3.10095429417588e-08,0.0800545304165253,0.304033527252504,0.420664557937371,0.812959394621403
"Polh",0.219152806350156,0.375077713635888,0.671505234208222,0.815916784544666,0.420923289981535,0.794128742758618,0.33780069234002,0.734335711758138
"Poli",0.740244472546447,0.842415148580462,0.233125383036655,0.385075855740825,0.389232153936978,0.765621117995352,0.497922523769639,0.855299567892734
"Polk",0.867468862018895,0.930164023491453,0.704161354299951,0.840271868929447,0.831421017714596,0.998134397389696,0.167832293382307,0.510438593545753
"Poll",0.28892758359044,0.460886690192336,0.111581872855762,0.223004572023702,0.594583028044077,0.913063154214873,0.784233088712549,0.9360468084177
"Polm",0.734184562440622,0.837546913606484,0.610288614737851,0.765943636864641,0.395569635211452,0.771575554837555,0.484093624838863,0.848952566366229
"Poln",0.789178987666315,0.876300991679802,0.556323316965271,0.718348006180679,0.747744728708843,0.977637907146305,0.953026400390036,0.987404262456817
"Polq",0.932168503758517,0.969721415646969,0.937336146669802,0.970555506243164,0.994815831377505,1,0.907435422561307,0.974405750783747
"Polr1a",0.636602439600466,0.787139561601763,0.0114114425580834,0.0332668170258736,0.0395419916422709,0.180165889510631,0.611733493033587,0.912462906168458
"Polr1b",0.298706010614412,0.471404826522863,0.563871358920553,0.725031253156277,0.643862227332337,0.936301426424299,0.683850516208197,0.912462906168458
"Polr1c",0.788843260759576,0.876031690632046,0.492315488320622,0.658163905270678,0.339737250931218,0.710455442945614,0.219999862475955,0.596137855304945
"Polr1d",0.662333597919988,0.807366703883923,0.348445833940363,0.517295646300825,0.616272323054162,0.92323376491153,0.838496787115401,0.954600864321729
"Polr1e",0.00770811788684315,0.024272178920396,0.071013570949103,0.155683286875211,0.389668500752978,0.766009901173925,0.109524960255282,0.410502668885251
"Polr2a",0.223132755040329,0.380262230260461,0.139642867018892,0.265667760542315,0.795590419283319,0.993050202658716,0.458048100082185,0.831885119568326
"Polr2b",0.784431951666559,0.873299553439514,0.168940378175409,0.304013736613785,0.270215064585445,0.631269909097387,0.479188971111804,0.847216856933602
"Polr2c",0.129898892757425,0.25211328566455,0.177291393001182,0.313417716878237,0.86872055223486,0.998134397389696,0.448075989214141,0.830038543928848
"Polr2d",0.297486342025204,0.47030911981598,0.354447624969791,0.524265556828493,0.907769524502953,0.998134397389696,0.924259372488011,0.977854171587653
"Polr2e",1.20294132363592e-05,7.84666687822057e-05,0.00908401313268834,0.0272068242137057,0.0767509585065376,0.29474266175576,0.0257352583747729,0.146118078289867
"Polr2f",0.313174716237207,0.488213905841551,0.53543776668244,0.699969733007697,0.103307556191603,0.360385117100715,0.74795241318751,0.922662387752962
"Polr2g",0.282163272556201,0.45338107650259,0.527863278804682,0.693032008276569,0.656877419562439,0.941499247594031,0.566368741987792,0.895727725539657
"Polr2h",8.86438695178812e-05,0.000470473208093351,0.0733581849319341,0.159840653034332,0.0329757523476921,0.156583997892679,0.0891729773784089,0.360577845444216
"Polr2i",0.00015153443628435,0.000757044167303067,5.6243349662665e-06,3.53910358743338e-05,0.451628706149623,0.820001012438565,0.57242550086384,0.899642276101511
"Polr2j",0.00449990366819516,0.0152778921904282,0.00132100657065797,0.00494767195448729,0.710411607225794,0.964530778249377,0.932838015456804,0.980538129458282
"Polr2k",0.00053867729439467,0.00236106189259161,0.00222598399314266,0.00786301995743201,0.687460114066256,0.954955479681913,0.0532005035619769,0.252291314774564
"Polr2l",0.00290241201715505,0.010450573359605,0.0352963204401378,0.0868870685342436,0.382597070258634,0.757703310270638,0.795762802630161,0.940683934242376
"Polr2m",0.00893102574630686,0.0275552852461551,0.0569979266001458,0.129620299596765,0.476680253584012,0.840058418704022,0.0173921982915047,0.108034547627753
"Polr3a",0.530974837624891,0.697930077787046,0.735450192357723,0.863513462718769,0.772774205104645,0.985916845589292,0.746876367710677,0.922662387752962
"Polr3b",0.778004847960987,0.868716627275992,0.0180864586599429,0.0494122601120375,0.037247241004419,0.172071887125741,0.823219772776441,0.9497929868001
"Polr3c",0.804192647750602,0.88755187631187,0.555821515598605,0.717940785057432,0.732904193014442,0.973027012911741,0.250373427295354,0.636334499057945
"Polr3d",0.148962470460236,0.278980798298045,0.404058518068532,0.575089848518675,0.542456615663189,0.883597168986948,0.515110757288844,0.866791728543213
"Polr3e",0.924899845699812,0.96524790842624,0.23790423454966,0.390765461063514,0.277330426205614,0.64074842291686,0.400137196455718,0.793108939292601
"Polr3f",0.0386836624547778,0.0955603377775779,0.0285276026967982,0.0726778234886015,0.902468981212988,0.998134397389696,0.961774027269971,0.989029959120938
"Polr3g",0.154490296258536,0.287039244847224,0.263668898806315,0.421264950200845,0.759542339970327,0.981429642666003,0.44419052777245,0.826678522068266
"Polr3gl",0.0526948804578755,0.122874107879881,0.306669996249307,0.471451559104224,0.360016785775362,0.735097733654046,0.168096289868478,0.510818059722585
"Polr3h",0.010941851685292,0.0328587651488507,0.00334863065229287,0.0113074619329465,0.696891212004181,0.958132116182828,0.885278094537649,0.968758842554576
"Polr3k",5.54481337430423e-14,1.29006122058843e-12,1.33621301807003e-20,5.62993034199965e-19,0.073280680098946,0.285342668413591,0.906409708028242,0.973988064996047
"Polrmt",0.00184456343992303,0.00706662891932198,0.454038501394962,0.621407236847896,0.017940323263449,0.0963573010983848,0.0501380450323487,0.241769350532132
"Pom121",3.89213797367745e-11,6.39583057405265e-10,2.45366556821636e-06,1.65424826736716e-05,0.0579201330914595,0.241031372957867,0.201413501640251,0.565606498481328
"Pom121l2",1,NA,0.784035182939344,NA,0.934450384019929,NA,0.719984468206746,0.912462906168458
"Pomc",NA,NA,NA,NA,NA,NA,NA,NA
"Pomgnt1",0.0748791177817264,0.163471435974762,0.111648345743501,0.223076569190734,0.84898217238016,0.998134397389696,0.128070843940565,0.447157940337905
"Pomp",0.00100030150809113,0.00410671938209329,0.207961476582698,0.354143294560878,0.0422074233640624,0.19015066375176,0.374771646693606,0.769365313415749
"Pomt1",0.791873423853576,0.878226252826486,0.108789316358733,0.21838389141862,0.180129641367076,0.506483096454884,0.279969492607968,0.671527022766971
"Pomt2",0.577752998524959,0.73910708535357,0.415892036273807,0.584475131992623,0.797193365649211,0.993109330280971,0.365175317352065,0.759384632587321
"Pon1",NA,NA,NA,NA,NA,NA,NA,NA
"Pon2",0.471506013182981,0.64775223193707,0.559148747124147,0.720643181116161,0.191075173509656,0.52414039484092,0.0421721867704095,0.212893065131658
"Pon3",0.721651086664827,0.828353272998519,0.784034052044206,0.863513462718769,0.934509932199954,0.998134397389696,0.0897590614008665,0.36169820343523
"Pop1",0.474133697179937,0.649984640362111,0.145229342860358,0.274048510072148,0.458625307559955,0.824232807267774,0.990573657083871,0.997722110511867
"Pop4",7.35962396204768e-05,0.00039791075887988,0.236357403820141,0.388877944663625,0.00541867666604674,0.0357807336093038,0.00641943070155366,0.048691719209994
"Pop5",0.00568889617305944,0.0187229620373502,0.423616054952422,0.589636649261283,0.0493292944280306,0.214313078567628,0.21468419114573,0.587299754129679
"Pop7",0.0958037839887413,0.199059439916409,0.14097222968706,0.267639152505204,0.846569782291914,0.998134397389696,0.963026321463957,0.9895866107708
"Popdc2",8.18446663620205e-09,9.53873455015266e-08,1.94351921632946e-08,1.8507647136708e-07,0.878384805315582,0.998134397389696,0.193779118382505,0.55309504918727
"Popdc3",2.50006062615318e-14,6.04095626106089e-13,2.68723299866101e-26,2.07801893129389e-24,0.0016816546526436,0.0129668915695203,0.0738187048483978,0.316277766639376
"Por",0.813518088663273,0.893823877777958,0.00435732320129677,0.0142614751386995,0.00201733561539147,0.0152448183965317,0.778414206423069,0.933672736961
"Porcn",2.84767602338557e-05,0.00017059739185349,2.60565837706693e-08,2.43316935259087e-07,0.167182081631686,0.486561514785085,0.681035280299068,0.912462906168458
"Postn",0.901647810568528,0.951236163133608,4.95371952559733e-05,0.000256744827482002,2.85452099578691e-05,0.000366914564578618,0.943039582088878,0.98385163546712
"Pot1a",0.243093732667692,0.406251140583157,0.321519785548506,0.486550099869261,0.860335022623472,0.998134397389696,0.85927832475103,0.96147698864371
"Pot1b",0.860494237228832,0.926219935050948,0.310376739525983,0.475015283476658,0.233833212549315,0.583144477093261,0.272442239756039,0.662855473078558
"Pou1f1",0.00952000506478269,0.0291239341273962,0.111891039159303,0.223468723059059,0.314870216927338,0.684832941029695,0.585406769835068,0.906155305909333
"Pou2af1",NA,NA,NA,NA,NA,NA,NA,NA
"Pou2f1",0.00412603378615362,0.0141645926124729,1.69270517021283e-06,1.18090717581333e-05,0.0549333178233548,0.231808247795025,0.574405176679459,0.90055645864313
"Pou2f2",0.000705153428824649,0.00300389288657933,3.70943874245602e-06,2.41791614712223e-05,0.214524972671105,0.561309736211732,0.548380714352448,0.886529073614231
"Pou2f3",0.368831763722399,0.548313958126335,0.0368717388285335,0.0901085583377857,0.217619029898233,0.564989722922266,0.370240715148563,0.764897219612478
"Pou3f1",0.00304505992684356,0.0108870448012043,1,1,0.000606262798787658,0.00527024387840016,0.839257373782664,0.954853108281018
"Pou3f2",9.89575329798986e-06,6.58980751855868e-05,0.930990422187783,0.966742539982219,6.53531571338607e-06,0.000103061018887182,0.789802579350418,0.938297944602579
"Pou3f3",0.0282160062518534,0.0733553729122654,3.61747814088618e-11,5.2293199401474e-10,1.21859257909816e-18,1.06171946201516e-16,0.027706633167122,0.154415383963401
"Pou3f4",0.91199728461185,0.957052414503638,0.752336156913093,0.863513462718769,0.83752450935349,0.998134397389696,0.00805226140903415,0.0585471514240445
"Pou4f1",0.0351172236452715,0.0882106744130757,1.59945668569367e-10,2.11513853368508e-09,2.6129853448095e-05,0.00034133672194238,0.00229051486821966,0.0216631203964166
"Pou4f2",0.721602442699941,0.828353272998519,0.253819463301578,0.410037935558765,0.131914927960384,0.422418904405776,0.720019530757491,0.912462906168458
"Pou4f3",0.890688849380445,0.944604517629639,4.37881444002844e-05,0.00022998928544121,2.36074775744289e-05,0.000313491021169399,0.351903608469058,0.745799213258424
