"","gene","pvalue","lfc","padj","color"
"3655","Daglb",0.01337567977155,0.117608143547932,0.969670805508011,"none"
"3656","Dalrd3",0.190707067151179,0.588124987501528,0.644603906062147,"none"
"3657","Dand5",0.113290759290245,-1.23179401601854,0.770387523459568,"none"
"3659","Dap",0.263899540208969,1.89350343860316,0.544628620249528,"none"
"3660","Dap3",0.0389937006842481,0.204042382860712,0.914126500514383,"none"
"3661","Dapk1",0.312849797215558,-0.940014663923492,0.486575461000225,"none"
"3663","Dapk3",0.026321530748545,0.170573947958195,0.94119252483344,"none"
"3664","Dapp1",0.544850853537014,2.63679011910375,0.28519975392458,"none"
"3665","Dars",0.0730819244662376,0.35803611449072,0.84511940844164,"none"
"3666","Dars2",0.0208061690930093,-0.229525081964078,0.953221503444814,"none"
"3667","Daxx",0.0876142752453667,0.526210295977398,0.817307952650963,"none"
"3668","Dazap1",0.115769391353712,0.447396919450954,0.766003243622756,"none"
"3669","Dazap2",0.653438835567158,0.807508354876041,0.222106446795132,"none"
"3673","Dbi",0.839488703851195,1.1946025140697,0.144714249327925,"none"
"3675","Dbn1",0.0242716000198249,-0.100985470520254,0.945645586528328,"none"
"3676","Dbndd1",0.00561813396266239,0.114304835399889,0.98714708188924,"none"
"3677","Dbndd2",0.275387375295078,0.713972118093241,0.530411125234017,"none"
"3678","Dbnl",0.024525955936677,0.153065827992475,0.94509190662346,"none"
"3679","Dbp",0.0922691201164384,0.451886787263749,0.808594680441605,"none"
"3680","Dbpht2",0.143031549377625,-0.944777235827956,0.719396715439934,"none"
"3681","Dbr1",0.0580337713631581,-0.749094980373979,0.874915737876767,"none"
"3682","Dbt",0.0914342250394171,-0.81492160473598,0.810150631682224,"none"
"3684","Dbx2",0.516259791208041,1.95690119675911,0.304607231037992,"none"
"3685","Dcaf10",0.408561609158024,-1.86828323472923,0.390335805414126,"none"
"3686","Dcaf11",0.0264049437855883,-0.156813195750498,0.941011771470515,"none"
"3687","Dcaf12",0.0147713202677566,0.116209630660641,0.966559691415455,"none"
"3688","Dcaf12l1",0.0162148113709175,0.14407481893084,0.963352410985789,"none"
"3689","Dcaf12l2",0.30873414483475,3.04855533270008,0.491208479439931,"none"
"3690","Dcaf13",0.0428140916855853,0.375384369611368,0.906120400589845,"none"
"3691","Dcaf15",0.0466462997693855,0.336027627143946,0.898159980545221,"none"
"3692","Dcaf17",0.0329736222630075,0.298111691565072,0.926886117937053,"none"
"3693","Dcaf4",0.000106075710295527,0.00977489963193213,0.999755781476944,"none"
"3694","Dcaf5",0.115679048758893,-0.362051342108657,0.766162605350522,"none"
"3695","Dcaf6",0.0439182718558523,-0.21144394686854,0.903819543909853,"none"
"3696","Dcaf7",0.204863108531214,-0.516234732250627,0.62393147034524,"none"
"3697","Dcaf8",0.0127646752190996,-0.0615985540557144,0.971035985746594,"none"
"3698","Dcakd",0.01287237721408,-0.150808380898201,0.970795205468635,"none"
"3699","Dcbld1",0.00685843031017003,-0.127370800448912,0.984331922305099,"none"
"3700","Dcbld2",0.0098444038449534,0.112276412573986,0.977587401771487,"none"
"3701","Dcc",0.0127646752190996,-0.183327932028175,0.971035985746594,"none"
"3702","Dcdc2a",0.082140485805581,-0.717898949763654,0.82767438386239,"none"
"3703","Dcdc2b",0.00464433712042062,0.107791719162049,0.98936299591327,"none"
"3705","Dchs1",0.13443886235112,1.03103348626106,0.733772003636807,"none"
"3707","Dck",0.0127646752190996,-0.172788046175613,0.971035985746594,"none"
"3708","Dclk1",0.872672563271873,-1.00850859054123,0.134068711876905,"none"
"3709","Dclk2",0.00649295472670038,0.0432680864831789,0.985160624286265,"none"
"3710","Dclk3",0.123986455861257,-0.844465393359471,0.751646334895134,"none"
"3711","Dclre1a",0.0235984451876907,0.327464814426725,0.947112470209745,"none"
"3712","Dclre1b",0.00373765064934379,0.0724775191587584,0.991430669163376,"none"
"3713","Dclre1c",0.115679048758893,-0.728858003480748,0.766162605350522,"none"
"3715","Dcp1a",0.126313917162942,0.833352889206704,0.747628903300758,"none"
"3716","Dcp1b",0.916524753065959,2.06612692687877,0.12119236119589,"none"
"3717","Dcp2",0.18431797973102,-0.592383563926842,0.654157040998313,"none"
"3718","Dcps",0.104044102906416,0.724360612543838,0.786965868706344,"none"
"3723","Dctn1",0.00298568660560361,0.0161847918955524,0.993148779888918,"none"
"3724","Dctn2",0.044687279470983,0.172845005680623,0.902220561779646,"none"
"3725","Dctn3",0.0514585470991673,0.293862465400076,0.888262755915261,"none"
"3726","Dctn4",0.0157268117784068,-0.101776851208937,0.964435500520054,"none"
"3727","Dctn5",0.000589646302211066,0.0162014893603197,0.998643210486691,"none"
"3728","Dctn6",0.160534355753264,0.681714020474485,0.690980265835625,"none"
"3729","Dctpp1",0.012842754585897,-0.278186943053671,0.970861424330235,"none"
"3730","Dcun1d1",0.10740684369321,-0.466318307479592,0.780895924602846,"none"
"3731","Dcun1d2",0.0156051199600635,-0.169669513295628,0.964705778774056,"none"
"3732","Dcun1d3",0.165599341833814,-1.1269673047635,0.682968475834738,"none"
"3733","Dcun1d4",0.0352465106911086,-0.193397911194796,0.92204791327745,"none"
"3734","Dcun1d5",0.0352465106911086,0.38366818376251,0.92204791327745,"none"
"3735","Dcx",0.177637125433166,1.11150844097265,0.664297892396151,"none"
"3736","Dcxr",0.036959083664382,0.65061347498684,0.918419119744576,"none"
"3737","Dda1",0.0922691201164384,0.414260100890544,0.808594680441605,"none"
"3738","Ddah1",0.0392135600572177,0.359433970400408,0.91366384574025,"none"
"3739","Ddah2",0.319666215518092,1.61229723768493,0.478998093097822,"none"
"3740","Ddb1",0.0268075196968848,-0.0906950618411876,0.940139890383042,"none"
"3741","Ddb2",0.000106075710295527,0.0101908624680762,0.999755781476944,"none"
"3742","Ddc",0.0578581115813878,-1.14331573145839,0.87526968801727,"none"
"3743","Ddhd1",0.0347578042211467,-0.213609463412926,0.923086066945644,"none"
"3744","Ddhd2",0.215784135387359,-0.649951727191296,0.608437347871221,"none"
"3745","Ddi2",0.371527959176148,-0.730928619673246,0.425081339874736,"none"
"3747","Ddit3",0.236446994342217,1.44414362388743,0.580166977603081,"none"
"3748","Ddit4",0.00297348820662703,-0.0461991744564326,0.993176675696271,"none"
"3749","Ddit4l",0.0118643528934516,-0.239607217513231,0.973051098130826,"none"
"3750","Ddn",0.0162148113709175,0.144412442723692,0.963352410985789,"none"
"3751","Ddo",0.171597483331967,-1.69856467110052,0.673600679621343,"none"
"3752","Ddost",0.000299942932453739,-0.00758109235664314,0.999309594314741,"none"
"3753","Ddr1",0.851533663064041,1.47128219413433,0.140755812139091,"none"
"3754","Ddr2",0.667737235483042,-3.30078892497963,0.214913038566213,"none"
"3755","Ddrgk1",0.286144511772082,0.860076867616888,0.517434626591987,"none"
"3756","Ddt",0.0205482851581157,0.245718497262781,0.953787694176913,"none"
"3757","Ddx1",0.0715168350696689,-0.245144610753862,0.848170503180694,"none"
"3758","Ddx10",0.160534355753264,-0.864853394069041,0.690980265835625,"none"
"3760","Ddx17",0.125154459745845,0.296168416181845,0.749627551848501,"none"
"3761","Ddx18",0.172767435494911,-0.939454961474417,0.671788499069578,"none"
"3762","Ddx19a",0.0023595703278067,-0.0414345077418138,0.99458162119394,"none"
"3763","Ddx19b",0.0376817217004883,-0.38892968006965,0.916892200203625,"none"
"3764","Ddx20",0.0208061690930093,-0.362160725458933,0.953221503444814,"none"
"3765","Ddx21",0.104597027809429,0.526134708371442,0.785964575422606,"none"
"3766","Ddx23",0.0268075196968848,-0.150394238146366,0.940139890383042,"none"
"3767","Ddx24",0.0268075196968848,0.125140095976429,0.940139890383042,"none"
"3768","Ddx25",0.103233862624707,0.517019497298168,0.788435439795726,"none"
"3769","Ddx26b",0.0762346933540941,-0.343266206789082,0.839006463705079,"none"
"3770","Ddx27",0.0951523380265697,-0.605527184172518,0.803244317735345,"none"
"3771","Ddx28",0.0380881073924833,-0.59305886824399,0.916034630955863,"none"
"3772","Ddx31",0.01670297103507,-0.333376996357027,0.9622701831208,"none"
"3773","Ddx39",0.0155693327723917,-0.194135132630688,0.964785276743007,"none"
"3774","Ddx39b",0.0204916560431291,-0.110186671504229,0.953912069863971,"none"
"3775","Ddx3x",0.0158267983149967,0.0614749033134987,0.964213486495363,"none"
"3778","Ddx41",0.00275345018148963,-0.0355883287164467,0.993680002388806,"none"
"3779","Ddx42",0.119551221037671,-0.459996358602913,0.759361857642987,"none"
"3781","Ddx46",0.149794369255901,-0.430304039765804,0.708281063540615,"none"
"3782","Ddx47",0.00506276818043535,-0.0904489533086157,0.988410230315287,"none"
"3783","Ddx49",0.00614374529769729,-0.0699145516285839,0.985953095164972,"none"
"3784","Ddx5",0.115679048758893,-0.263122654979901,0.766162605350522,"none"
"3785","Ddx50",0.026321530748545,-0.173142230329772,0.94119252483344,"none"
"3786","Ddx51",0.00783276564825134,0.079787531640938,0.982126058797685,"none"
"3787","Ddx52",0.160187781580187,-0.81710333178553,0.691531899583043,"none"
"3788","Ddx54",0.500300663364484,0.804109215822944,0.316008916355605,"none"
"3789","Ddx55",0.0198354908853001,0.174573564473821,0.955354402140601,"none"
"3790","Ddx56",0.00780123705534097,-0.0638328581055831,0.982197361054566,"none"
"3791","Ddx58",0.480927321376945,4.03754128152866,0.330424832581016,"none"
"3792","Ddx59",0.082140485805581,-1.05738746541541,0.82767438386239,"none"
"3793","Ddx6",0.198739964587578,-0.440200504013565,0.632790623673909,"none"
"3795","Deaf1",0.0319791526721083,0.187840860153172,0.929010980788154,"none"
"3796","Deb1",0.279769828221562,1.11869916944714,0.525085676730664,"none"
"3797","Decr1",0.228950153514577,1.06404801194566,0.590268824845447,"none"
"3798","Decr2",0.0399910826016214,-0.249033727258084,0.912029565929272,"none"
"3799","Dedd",0.0580801201988567,0.357115899979841,0.874822369980813,"none"
"3800","Dedd2",0.145984884222185,0.741327110600549,0.714521194813474,"none"
"3801","Def6",0.823926249882965,4.34005139166113,0.149993952748733,"none"
"3802","Def8",0.0715168350696689,-0.463517962054206,0.848170503180694,"none"
"3803","Degs1",0.172726180662889,0.608841638336061,0.671852317145145,"none"
"3804","Degs2",0.0127646752190996,0.218520860070901,0.971035985746594,"none"
"3805","Dek",0.123255854148986,0.501941329010088,0.752911873129626,"none"
"3806","Dennd1a",0.00479575380529659,-0.05653636165554,0.989018114826061,"none"
"3807","Dennd1b",0.0157268117784068,0.214433179039876,0.964435500520054,"none"
"3809","Dennd2a",0.0732611043305432,0.380028023903459,0.844770803627152,"none"
"3812","Dennd3",0.1535758445136,0.958380575318838,0.702140712264846,"none"
"3813","Dennd4a",0.0950969118375913,0.418119220623692,0.80334683714159,"none"
"3814","Dennd4b",0.012688075562708,0.106425261069111,0.971207269485846,"none"
"3815","Dennd4c",0.00685843031017003,0.116238099506114,0.984331922305099,"none"
"3816","Dennd5a",0.362725441638078,0.564032589497783,0.433785028008757,"none"
"3817","Dennd5b",0.150446811744751,-0.52512537944662,0.707217808684812,"none"
"3818","Dennd6a",0.245157837113759,-0.895111324830262,0.568646228261053,"none"
"3819","Dennd6b",0.00162380932971484,-0.0151977909006483,0.996268022047798,"none"
"3820","Denr",0.0416912032241167,0.302978760994834,0.908466248119536,"none"
"3823","Depdc5",0.18309119643249,-0.567975121914329,0.656007498433899,"none"
"3825","Deptor",0.134236024900989,1.0895608457663,0.734114792253465,"none"
"3827","Derl1",0.157560176847335,0.456293225353375,0.695728546265844,"none"
"3828","Derl2",0.0995595501580933,0.55710730374951,0.7951342298041,"none"
"3831","Desi1",0.00354136691532763,0.0307771766351798,0.991878857442512,"none"
"3832","Desi2",0.0305559659693304,0.272967959950209,0.932060351333822,"none"
"3833","Det1",0.212940160608158,-1.71262560006404,0.612434770415015,"none"
"3834","Dexi",0.00780123705534097,0.0749963561388394,0.982197361054566,"none"
"3835","Dffa",0.241947680429591,-0.790253896455037,0.572865040030954,"none"
"3836","Dffb",0.00780123705534097,-0.137995446834839,0.982197361054566,"none"
"3837","Dfna5",0.0299004034972737,0.267724254022514,0.933468348009555,"none"
"3838","Dgat1",0.0120628070902281,-0.105784426856694,0.972606556539314,"none"
"3839","Dgat2",0.0414609611587924,0.269944556919655,0.908948000959939,"none"
"3841","Dgcr14",0.0383795005363916,-0.363505183668716,0.915420216787336,"none"
"3842","Dgcr2",0.051875560855241,-0.20410770066832,0.887410246797161,"none"
"3843","Dgcr6",0.0160090628128923,0.153977533544861,0.963808910748202,"none"
"3844","Dgcr8",0.0147503777365331,0.119150700200921,0.966606301942246,"none"
"3845","Dgka",0.0798763344986747,0.573372069300614,0.832000649843234,"none"
"3846","Dgkb",0.0948462529533816,-0.37621909761249,0.803810633371926,"none"
"3847","Dgkd",0.230342882349595,-0.60813048016222,0.588378937468906,"none"
"3848","Dgke",0.332499307318162,-0.626414340937406,0.465051117903423,"none"
"3849","Dgkg",0.235259150632499,-0.592161272099071,0.581755970858359,"none"
"3850","Dgkh",0.599134159468947,-1.76101798985589,0.251689930324796,"none"
"3851","Dgki",0.799009198680778,-1.50717360010565,0.158851310235013,"none"
"3853","Dgkq",0.00927954118726954,-0.0954151400709905,0.978859722526765,"none"
"3854","Dgkz",0.0208049890023826,-0.0919615966552696,0.953224093598123,"none"
"3855","Dguok",0.0230812476222729,-0.213773424680345,0.948241050184102,"none"
"3856","Dhcr24",0.19109231423376,0.650261867846657,0.644032354559601,"none"
"3857","Dhcr7",0.0981880357103384,0.544912593978079,0.797649255711647,"none"
"3858","Dhdds",0.053889338015386,-0.254109296709747,0.883304945474079,"none"
"3859","Dhdh",0.115769391353712,0.569048220445288,0.766003243622756,"none"
"3862","Dhodh",0.0967343314587421,0.708936442214293,0.800323682837207,"none"
"3863","Dhps",0.0098444038449534,-0.10140840423083,0.977587401771487,"none"
"3864","Dhrs1",0.0147888333949517,0.174343047287665,0.966520715231729,"none"
"3865","Dhrs11",0.00354136691532763,-0.11087578857312,0.991878857442512,"none"
"3867","Dhrs3",1.31029904766973,2.94779378562275,0.0489441682230188,"DISS"
"3868","Dhrs4",5.33926433591039e-05,0.0039979147572724,0.999877066452274,"none"
"3869","Dhrs7",0.129729957804158,0.708742131484096,0.741771327738002,"none"
"3870","Dhrs7b",0.494789786913569,1.33737364040121,0.320044385694135,"none"
"3872","Dhtkd1",0.0948975875751771,-0.713016482693515,0.803715626693359,"none"
"3873","Dhx15",0.00908112978415365,-0.0545741104541628,0.979307025706386,"none"
"3874","Dhx16",0.00560893007597143,0.0821537003976225,0.987168002454761,"none"
"3875","Dhx29",0.00679681603922068,-0.099168669810318,0.984471581450423,"none"
"3876","Dhx30",0.0791333806545523,-0.220002869866727,0.833425183511967,"none"
"3877","Dhx32",0.0502573282604871,0.409105749656694,0.890723010354221,"none"
"3878","Dhx33",0.675458430786991,-1.38799794610702,0.211125926880243,"none"
"3879","Dhx34",0.210332580033736,-1.40845950384835,0.616122997966639,"none"
"3880","Dhx35",0.0975124861281964,-0.875433983641121,0.798890972924044,"none"
"3881","Dhx36",0.263266050870093,-0.624501510927081,0.545423629610043,"none"
"3882","Dhx37",0.0715168350696689,-0.542617533435403,0.848170503180694,"none"
"3883","Dhx38",0.0252486271626039,-0.17494200281682,0.943520570081341,"none"
"3884","Dhx40",0.00980842403106062,-0.0944698807120622,0.977668394902379,"none"
"3885","Dhx57",0.462734677016683,-1.28349243401119,0.344560368309427,"none"
"3887","Dhx8",0.0580801201988567,0.343480665994904,0.874822369980813,"none"
"3888","Dhx9",0.150446811744751,-0.431214164067878,0.707217808684812,"none"
"3889","Diablo",0.0147888333949517,0.1701522987164,0.966520715231729,"none"
"3890","Diaph1",0.0376817217004883,0.199245078385362,0.916892200203625,"none"
"3891","Diaph2",0.126237780566757,-0.663860982879972,0.747759982354465,"none"
"3893","Dicer1",0.0668252514958364,-0.403158602154222,0.85738276376534,"none"
"3894","Dido1",0.735035812540888,-1.46769747308049,0.184062021504903,"none"
"3895","Diexf",0.0329736222630075,-0.272066645212244,0.926886117937053,"none"
"3896","Dimt1",0.0127646752190996,0.161857058934593,0.971035985746594,"none"
"3897","Dio2",0.00162380932971484,0.0238845242272604,0.996268022047798,"none"
"3899","Dip2a",0.0715168350696689,0.29946619048737,0.848170503180694,"none"
"3900","Dip2b",0.0374999218818354,0.198078774907664,0.91727610038363,"none"
"3901","Dip2c",0.935792579530073,-1.13776685206118,0.115933092420601,"none"
"3902","Diras1",0.00354136691532763,0.0395342016726662,0.991878857442512,"none"
"3903","Diras2",0.0632727142707592,-0.268923572692967,0.864424934562206,"none"
"3904","Dirc2",0.0329736222630075,0.195460084976624,0.926886117937053,"none"
"3905","Dis3",0.0948975875751771,-0.880944175376465,0.803715626693359,"none"
"3906","Dis3l",0.0242459662142403,-0.234464055536369,0.9457014039783,"none"
"3907","Dis3l2",0.104253510676187,-0.595629331547122,0.786586501595054,"none"
"3908","Disc1",0.0445592773259025,0.57695505540806,0.902486517698232,"none"
"3909","Disp1",0.146371542087564,-1.48870696850647,0.713885330665337,"none"
"3910","Disp2",0.484296104937079,-0.533618108865687,0.327871671748555,"none"
"3911","Dixdc1",0.159385512088452,-0.395138182094086,0.692810542805661,"none"
"3912","Dkc1",0.0432505677997963,-0.333352061290899,0.905210185859608,"none"
"3915","Dkk3",0.0184168542638251,-0.165136582692798,0.958480199903261,"none"
"3918","Dlat",0.0017071244226567,-0.0156934263015518,0.996076916231223,"none"
"3919","Dlc1",0.0710430115437637,0.374673834743802,0.849096378286086,"none"
"3920","Dld",0.0922691201164384,-0.30039950323927,0.808594680441605,"none"
"3923","Dlg1",0.0128769178914623,0.114175089762517,0.970785055570416,"none"
"3924","Dlg2",0.126237780566757,-0.393424587150455,0.747759982354465,"none"
"3925","Dlg3",0.829030039507811,-1.373970883017,0.148241554510616,"none"
"3926","Dlg4",0.0329736222630075,0.156796431137708,0.926886117937053,"none"
"3927","Dlg5",0.143862436157001,0.780523625200596,0.718021690387463,"none"
"3928","Dlgap1",0.473011980928296,-0.528321951697805,0.336502286122904,"none"
"3929","Dlgap2",0.0155693327723917,-0.0871921323435474,0.964785276743007,"none"
"3930","Dlgap3",0.284830483133897,0.568491894691761,0.519002580122451,"none"
"3931","Dlgap4",0.0668252514958364,-0.224157709159619,0.85738276376534,"none"
"3934","Dlk2",0.0640226327106985,0.462037327502993,0.862933575897185,"none"
"3935","Dll1",0.0280479543897283,0.373510461214629,0.937458487922976,"none"
"3937","Dll4",0.315992229891938,2.41336611280018,0.483067444683936,"none"
"3938","Dlst",0.0690903428396494,-0.292040381254756,0.852922668817875,"none"
"3939","Dlx1",0.0268075196968848,0.335428333198028,0.940139890383042,"none"
"3941","Dlx5",0.267893555457415,2.67739913473563,0.539642871489337,"none"
"3942","Dlx6",0.210332580033736,1.80646263181987,0.616122997966639,"none"
"3943","Dmap1",0.054641094077747,-0.427685316135158,0.88177728280549,"none"
"3946","Dmd",0.762983414705401,-1.32819422379653,0.172590380136189,"none"
"3949","Dmp1",0.149818040625629,1.16866377536923,0.708242459490333,"none"
"3950","Dmpk",0.08828554877684,0.567538513883102,0.816045644626352,"none"
"3956","Dmrtc1a",5.33926433591039e-05,0.00650799670610318,0.999877066452274,"none"
"3957","Dmtf1",0.183123679696464,-0.752485249067845,0.655958433873491,"none"
"3958","Dmtn",0.0863548940951605,-0.216525067354067,0.81968144832719,"none"
"3959","Dmwd",0.0670012638730656,0.238884794895078,0.857035351103647,"none"
"3960","Dmxl1",0.575735982514826,-0.947709741872392,0.265621984765506,"none"
"3961","Dmxl2",0.287172295731189,-0.659731467470691,0.516211534321622,"none"
"3964","Dnaaf2",0.00502459560160659,-0.122694413694728,0.988497111054534,"none"
"3965","Dnaaf3",0.703641827686834,4.78438623986085,0.197860076343954,"none"
"3966","Dnaaf5",0.0589293846630195,0.795762717503884,0.873113323171971,"none"
"3967","Dnah1",0.457002115755185,1.95307228468669,0.349138614573637,"none"
"3971","Dnah17",0.0591186945904256,0.81745534675653,0.872732814077285,"none"
"3972","Dnah2",0.0112109184294057,-0.239751368998192,0.974516241522848,"none"
"3974","Dnah5",0.0268075196968848,-0.526983164617941,0.940139890383042,"none"
"3977","Dnah7b",0.00823206820836818,-0.211898775766557,0.981223479471358,"none"
"3980","Dnah9",0.230342882349595,-1.21999405733403,0.588378937468906,"none"
"3983","Dnaja1",0.0570611174956883,-0.212106845290683,0.876877411050272,"none"
"3984","Dnaja2",0.0376817217004883,-0.133120418410615,0.916892200203625,"none"
"3985","Dnaja3",0.101511754416116,-0.413193621157235,0.791568030115515,"none"
"3986","Dnaja4",0.215784135387359,-0.530920831206167,0.608437347871221,"none"
"3987","Dnajb1",0.753242738361033,0.901793699094459,0.176505101250712,"none"
"3988","Dnajb11",0.00679681603922068,0.061123599763369,0.984471581450423,"none"
"3989","Dnajb12",0.086118805434592,-0.409843870610921,0.820127159963555,"none"
"3991","Dnajb14",0.101083420354837,-0.354775225756469,0.79234911949,"none"
"3992","Dnajb2",1.28886155748283,1.52099359634952,0.0514207542315894,"DISS"
"3994","Dnajb4",0.0693909678858972,0.30421857682815,0.852332467462458,"none"
"3995","Dnajb5",0.18181632028663,-0.543717408065441,0.657936044785691,"none"
"3996","Dnajb6",0.061477682156989,0.292667505319213,0.868005181832489,"none"
"3998","Dnajb9",0.120217782097435,-0.578546391251295,0.758197272706085,"none"
"3999","Dnajc1",0.0158594642253172,0.108741506646867,0.964140964904402,"none"
"4000","Dnajc10",0.027118475087852,0.207441972800802,0.939466989975909,"none"
"4001","Dnajc11",0.20623444739621,0.655828999536606,0.621964436304832,"none"
"4002","Dnajc12",0.287693298190501,-2.01463407913267,0.515592631174471,"none"
"4003","Dnajc13",0.20607891309463,-0.755359410298526,0.622187220918799,"none"
"4004","Dnajc14",0.250051843278918,-0.93564586938014,0.562274200510282,"none"
"4005","Dnajc15",0.100095913988755,-0.669483577133611,0.794152826607918,"none"
"4006","Dnajc16",0.115586254498857,-0.398604465470171,0.766326326260879,"none"
"4007","Dnajc17",0.0416912032241167,0.525821543109679,0.908466248119536,"none"
"4008","Dnajc18",0.599304496791155,-0.938226774561742,0.251591232818702,"none"
"4009","Dnajc19",0.0953712628343798,0.803398895553278,0.802839509937288,"none"
"4010","Dnajc2",0.172700741640688,-1.01335423749119,0.671891672392099,"none"
"4011","Dnajc21",0.0277840514031514,-0.356192644090486,0.938028316201123,"none"
"4012","Dnajc24",0.0688633401204132,0.876797347831915,0.853368602125383,"none"
"4013","Dnajc25",0.0640678418970139,-0.999206582111033,0.862843750914498,"none"
"4014","Dnajc27",0.0107090550149173,0.0688300013736808,0.975643027058005,"none"
"4015","Dnajc28",0.0800176156625351,-1.14036601258239,0.831730034149153,"none"
"4016","Dnajc3",0.0828710900810488,0.402506580331697,0.826283175558206,"none"
"4017","Dnajc30",0.0501834559786655,0.302094714941023,0.890874532743939,"none"
"4018","Dnajc4",0.0580801201988567,-0.597219359687418,0.874822369980813,"none"
"4019","Dnajc5",0.0387655777196462,-0.133087549208455,0.914606792192024,"none"
"4021","Dnajc6",0.108699861850604,0.458322862292267,0.77857443298506,"none"
"4022","Dnajc7",0.104253510676187,0.391671389296854,0.786586501595054,"none"
"4023","Dnajc8",0.0162148113709175,0.11601343277649,0.963352410985789,"none"
"4024","Dnajc9",0.00922977556968985,0.116505723203178,0.978971896067496,"none"
"4025","Dnal1",0.296542679668305,-0.694934270676838,0.505192995382385,"none"
"4026","Dnal4",0.0523518877750632,-0.398321261632375,0.886437483641995,"none"
"4028","Dnase1",0.455376825987583,2.64610196080704,0.350447667700579,"none"
"4030","Dnase1l2",0.0778185536344237,1.04073984829984,0.835952202515059,"none"
"4032","Dnase2a",0.321343421024582,2.23256602116314,0.477151813715472,"none"
"4034","Dner",0.0365154652472247,-0.287090074156851,0.919357735848222,"none"
"4035","Dnhd1",0.00115676352245127,-0.038895705040123,0.997339997649595,"none"
"4036","Dnlz",0.155442000908615,0.633626819662657,0.699130097844458,"none"
"4037","Dnm1",0.00823206820836818,-0.04740450077699,0.981223479471358,"none"
"4038","Dnm1l",0.183206210326894,-0.409529301443402,0.655833791443603,"none"
"4039","Dnm2",0.490166480816789,1.12133512088567,0.323469635524094,"none"
"4040","Dnm3",0.000391928038340281,-0.00787033536058486,0.999097959424813,"none"
"4041","Dnmbp",0.0118643528934516,-0.195694564499069,0.973051098130826,"none"
"4042","Dnmt1",0.396739519157502,-1.04280768679118,0.401107221305933,"none"
"4043","Dnmt3a",0.027118475087852,-0.156885542637233,0.939466989975909,"none"
"4046","Dnpep",0.621198919307711,1.48758871963798,0.23922198002708,"none"
"4048","Dnttip1",0.00275345018148963,0.0418222902834919,0.993680002388806,"none"
"4049","Dnttip2",0.0640226327106985,0.449370301576377,0.862933575897185,"none"
"4050","Doc2a",0.366948366882825,1.98966861040672,0.429587497234386,"none"
"4051","Doc2b",0.0580337713631581,-0.997051483537964,0.874915737876767,"none"
"4052","Doc2g",0.0120628070902281,-0.28789599173061,0.972606556539314,"none"
"4053","Dock1",0.00851136599870402,0.114397723242492,0.980592650720182,"none"
"4054","Dock10",0.629044485103641,1.5462133999859,0.234939215855377,"none"
"4055","Dock11",0.542279491053111,2.72895511053525,0.286893367998572,"none"
"4056","Dock2",0.710206149791931,3.27498317983925,0.194891927215272,"none"
"4057","Dock3",0.586202204070854,-1.29092866612825,0.259297181388981,"none"
"4058","Dock4",0.534192051940232,-0.686959520499307,0.292285955694055,"none"
"4059","Dock5",0.162518677641471,1.29000965512374,0.687830330250789,"none"
"4060","Dock6",0.127293342437988,-0.903863919438195,0.745944742874868,"none"
"4061","Dock7",0.0437824757610428,-0.38004561450678,0.904102196257817,"none"
"4062","Dock8",1.23969395457137,3.06941311685107,0.0575845590267216,"DISS"
"4063","Dock9",0.111810451521951,-0.382313517107797,0.77301789630069,"none"
"4064","Dohh",0.0472343287556354,-0.347020979421721,0.896944706725049,"none"
"4065","Dok1",0.0416912032241167,1.16570393270615,0.908466248119536,"none"
"4067","Dok3",0.319808563551721,1.18653909168604,0.478841118357474,"none"
"4068","Dok4",0.149818040625629,-1.00275848090798,0.708242459490333,"none"
"4069","Dok5",0.0142807488014023,0.278884359212526,0.967652117248457,"none"
"4070","Dok6",0.00685843031017003,0.0812162273933483,0.984331922305099,"none"
"4071","Dok7",0.142850489996236,0.777845666736732,0.719696697790901,"none"
"4072","Dolk",0.0225120423869343,-0.254779778595791,0.949484670936934,"none"
"4073","Dolpp1",0.0179421106312984,0.189621802273869,0.959528523536018,"none"
"4074","Donson",0.0499085209554703,-0.459544394126074,0.891438689475311,"none"
"4075","Dopey1",0.0580337713631581,0.286739311597282,0.874915737876767,"none"
"4076","Dopey2",0.137593843891635,-0.412598299904226,0.728460749123568,"none"
"4077","Dot1l",0.0782013420936348,-0.278956318008665,0.835215716354183,"none"
"4078","Dpagt1",0.0243660996937171,0.261287763016989,0.945439842542288,"none"
"4080","Dpf1",0.0470166332531754,-0.26982853377151,0.897394424102044,"none"
"4081","Dpf2",0.0389937006842481,0.27389136802754,0.914126500514383,"none"
"4082","Dpf3",0.25009926437416,2.04724423932216,0.562212808519683,"none"
"4083","Dph1",0.101511754416116,-0.880917311261501,0.791568030115515,"none"
"4084","Dph2",0.0338908087544446,0.449725890758242,0.924930692755663,"none"
"4085","Dph3",0.0224840594543156,0.216073828629811,0.949545851133017,"none"
"4086","Dph5",0.119762628871627,-1.13090357767038,0.758992301994569,"none"
"4087","Dph6",0.110908166056356,-0.893159554873547,0.774625579301348,"none"
"4088","Dph7",0.117475650167468,0.694912908783091,0.762999669493106,"none"
"4089","Dpm1",0.0670012638730656,0.527123922752825,0.857035351103647,"none"
"4090","Dpm2",0.190337031262351,0.705204509434729,0.645153367856208,"none"
"4091","Dpm3",0.365363418131686,1.7862809381854,0.431158132198807,"none"
