gene_symbol	logFC	AveExpr	t	P.Value	adj.P.Val	B
PTGR1	4.241778700561515	-1.078630294214575	5.312765639872512	4.713316802012817e-05	0.0015493957778253042	2.0810736494883173
VWA5B2	4.23699072938168	3.063455201140791	6.236207906489554	6.915107359400264e-06	0.0003516332092255034	3.9884478844403537
RASSF8	4.225017874568014	1.6065517234912332	6.591956952600474	3.3996151574186006e-06	0.0002026320067454779	4.624888242816009
CLEC14A	4.224606325269903	-1.4008159173549604	2.832848272513056	0.011017214837283172	0.09051861642629223	-2.729217013956457
HAP1	4.220711131968742	4.491571122796889	4.366903328714262	0.0003702718982704995	0.007507868322314727	-0.08556490144496287
GM12057	4.2192938339053825	-2.9505563875283287	3.9556107464449357	0.0009242882427062606	0.015062612203621704	-0.5485913097430837
GM42672	4.205520317119466	-1.383287044156265	5.231467734253925	5.6082362570534234e-05	0.0017674994250712398	1.9286386517559517
DRD1	4.204825621210121	1.0494790803172487	5.442804905783393	3.574604550015594e-05	0.001242862505082345	2.4312650734488983
ONECUT1	4.202269672001332	-1.0305303703289403	5.229604377022967	5.630674557693356e-05	0.0017719208272821711	1.9273855618404117
LUM	4.193551212287933	-0.7950804064925474	2.4744101400306335	0.023504516492851853	0.1543733891040947	-3.3960512074287896
SLC13A5	4.178487074693111	-2.796206824209353	5.9577402329619495	1.219711625689997e-05	0.0005371036578874575	3.337276449833767
GDPD3	4.170538721867039	-2.5063426869031584	4.187856147253574	0.0005509985290098395	0.010258407395936052	-0.07613007563835605
GM10097	4.16456032158489	-0.04443780344915252	4.030332935850992	0.0007824663237731723	0.013267495044935622	-0.39274419494739643
VANGL2	4.16372221329123	3.057085924600323	9.347789340969198	2.4553808721411662e-08	4.118964696028975e-06	9.363312310903723
ZADH2	4.16338105287936	1.0537985228601319	4.107170337327567	0.0006593699047972671	0.011732284974190281	-0.26062282742812215
PLA2G2F	4.130527617562072	-3.2049613930630296	2.4945376500533345	0.022542746138487915	0.14990419500019425	-3.447206810162826
JUN	4.130110744392375	6.057811462950531	5.210775178343553	5.862634821343257e-05	0.0018275247856876912	1.5399182697738754
CHN2	4.12640027819181	2.526062484489867	8.573385545617562	8.891902698216368e-08	1.1348160055323665e-05	8.088464360707889
NDRG2	4.125451216786195	1.0554080363344283	6.112205744643163	8.89209523139648e-06	0.00042616534122489225	3.701474294779908
TGFB3	4.109504619144261	0.5353408103105537	4.40945614617137	0.00033697341928313785	0.007056925969852277	0.3683439393703214
IL33	4.10478813148967	2.841957484691833	4.262210005932997	0.0004670727540176555	0.009031738387849424	-0.07485054476119046
PCDH11X	4.098068731498554	3.2958070854400647	3.0293110072472924	0.00719946104808725	0.06684120162455945	-2.764334726927211
PRDM8	4.0926192218261415	6.253747887320178	13.687136819465909	5.755838566844619e-11	4.257227507258893e-08	15.419291691641943
F5	4.092264439470033	-2.706124780473299	3.286244928036028	0.004096245208076469	0.04493030133186404	-1.886385696044285
KCNG3	4.08023470844727	2.6663496061381853	4.546844826007337	0.000248763384785341	0.005633471411071967	0.5518537766234957
MCTP1	4.065197497883485	5.310998913565105	4.794755402888828	0.00014435206262615742	0.0037403051936620445	0.7322923708477589
LNP1	4.062263351648123	-2.2013998151771585	5.226162322816636	5.6723652504327275e-05	0.0017801490328841145	1.9388067892510286
LRRTM3	4.045317499874027	3.199460873530705	4.980545095951707	9.632969435162618e-05	0.0027379507187592334	1.4155947333236858
1810010H24RIK	4.044243517450084	-0.8720255158971733	4.145086408791865	0.0006060011481621122	0.011017710260216636	-0.16370679489823203
KIRREL3	4.040380625800749	5.13260860630133	4.143728615499807	0.0006078350809975929	0.011033156001188434	-0.672174294530179
LONRF3	4.029698369132216	1.8997280223483322	6.390988920077869	5.066733434350155e-06	0.00027666404846894536	4.276445328635732
EBF2	4.029561185920426	-1.2632820379071774	3.403303829651216	0.00316166388305238	0.03730717527558254	-1.6295227764447473
CUBN	4.029441801750004	-1.8095588134325111	3.1344881374239963	0.005720359497987214	0.056965538403456514	-2.1560869208333346
BC030499	4.017884501135428	2.105262685411811	7.619226946884852	4.815969355748137e-07	4.235970451715334e-05	6.473714127929126
FBLN7	4.0079656581964285	-1.3865359172058849	4.155844225472745	0.0005916664000541877	0.010854110103361604	-0.14359119564878053
TEKT5	3.9970917204483603	-1.325094151360987	3.441169683392372	0.002907005117306966	0.035168939145015926	-1.5551727177958279
MYADML2	3.9958915642276165	-1.949223620941126	3.2764394629804974	0.004185870558462745	0.04559068656446171	-1.8817100212520517
MEF2C	3.987238312703755	7.0658730802617296	16.29681396609104	3.096944532358466e-12	4.581225584594269e-09	18.30391554597935
4930447A16RIK	3.986274538644656	-2.8837025506894833	4.511021111234395	0.00026921828409076935	0.005980505008498292	0.5721454254329084
PDZD2	3.984458111076665	4.458069230212496	5.736106236662974	1.9297843833814037e-05	0.0007813696121988781	2.853266000905128
KIRREL2	3.9714916316372904	-2.257633536340931	3.7133910494662854	0.0015863679927904234	0.022377576753685655	-1.0226475040505072
BAMBI	3.969440906404908	1.24642157451052	4.457196394095597	0.0003032045870885084	0.006517895169881921	0.45402342645123905
MATN4	3.9618042258193875	-1.650424783927112	4.078997774074882	0.0007020647064764439	0.012244369671794958	-0.2949498350091373
TGFBR2	3.9551160177779137	-2.375795402547074	5.374763029142909	4.130139088309652e-05	0.001404506232914831	2.2278714552157997
GSTK1	3.9476222094054823	-2.9936071380060145	4.369434316956961	0.00036820133477265997	0.0074751991508680265	0.288258783106242
PHXR4	3.9449386247347564	2.1774105062680564	7.261242514253759	9.362996594955118e-07	7.169632027911044e-05	5.867478092082895
OLFM4	3.939876715985665	0.08148181601939962	2.8890666901061315	0.009760352091516778	0.08280523943334776	-2.6675839403020642
KCNA5	3.93907687341657	-2.2012873375843767	3.530742072342796	0.0023825202019057924	0.030328612034142607	-1.3850258400176694
SLC29A4	3.9368259647287105	4.103693840901042	13.13080954046046	1.1400143505623838e-10	6.39665983184521e-08	14.544725871642829
WNT16	3.9293576895615407	-0.16459348844882313	4.877457681732358	0.00012052030556116558	0.003241498201803779	1.2877620430196526
MRO	3.9261467325062513	1.586536279686231	4.772534171103479	0.00015153824206065724	0.003867969058527082	1.0923106515189627
THRSP	3.920397029798522	1.3947491133236836	5.262846029323826	5.2438315975336704e-05	0.0016863167540527252	2.085322708658386
SLC27A2	3.9198088492616523	-1.6696505396283727	3.41004233762829	0.003114787747971543	0.03698199652316158	-1.6172052949660385
GM5776	3.9080213006371194	-2.6099843901174693	4.010467734544234	0.0008178881147812781	0.013738236137264694	-0.43203308512456573
GM3005	3.9060313626700456	-1.3710952955034805	3.211442856072758	0.004830575867662966	0.050567912260318135	-2.004351649187709
CCBE1	3.902343987451136	3.340688485899624	9.36968021150635	2.3701413075469045e-08	4.054147198460164e-06	9.434631608065676
IGSF3	3.8907541654934055	3.707418207171522	10.022669197157478	8.47243883389209e-09	1.8630206041228661e-06	10.44873252869584
HIST1H3D	3.8899907025340914	-0.7722224260385523	4.093919765619086	0.0006791155166959187	0.011987538467717187	-0.26453557269637606
GM19040	3.8856715068424483	-0.5802947511260421	3.223486983442066	0.004704175624998027	0.049689286445938265	-1.99107626253519
PLPP4	3.8829552256899813	-2.3556587020845368	3.407025001965178	0.003135692296160401	0.03712185161376649	-1.6339050297638051
SYT10	3.8783286678033795	2.983273503440568	7.31794821323269	8.417427808623132e-07	6.625275583144056e-05	6.017421798923541
TMEM81	3.8629423562099063	-0.565108014540149	4.082665698207215	0.000696352362220627	0.012183920040918325	-0.28636584185121805
F2	3.862172515497768	-2.040984235936355	3.5189677872028313	0.002445710320490196	0.03092198782829562	-1.4058120388254025
CDK18	3.8586225243857117	2.945530472644745	3.989608283822335	0.0008568167642427026	0.014212153300466112	-0.6731861594944393
NR1I3	3.856812335140004	-2.0471044788932944	4.362653505242687	0.0003737751297600087	0.0075647623276801764	0.26680365525865124
ZFPM2	3.8551133219534117	4.973006074281435	12.90567203220367	1.5134610676339205e-10	7.818107457948938e-08	14.414366886717172
GM8185	3.854109689936154	-2.5002028897816966	3.8958595850688678	0.0010560336335921087	0.016572076734125817	-0.6608841727053658
CDHR1	3.8521685064860502	2.4836196473780885	4.77985806868549	0.00014913038149934652	0.0038184886982806712	1.060169732738987
GM13622	3.8498137958412846	-2.5012976451127624	3.310446547089828	0.003883027373688146	0.04304129524840158	-1.8297591607834578
TRIM14	3.847321434230735	-0.5350747514672658	4.83539900899368	0.00013209284385976778	0.003486479732824236	1.1944417188137306
SMOC2	3.8463616311773725	2.0329514893024583	6.916063072497542	1.8069312405613241e-06	0.0001209055408950123	5.244367820548508
CAMK2N2	3.8423218069401246	2.0292555695239867	4.732273513992427	0.00016549921348526307	0.004120892428205357	0.9909846164259681
SPRY1	3.830756098049623	1.4607538288115614	6.098335671141391	9.146892635234902e-06	0.00043517599302469453	3.7040227744314613
HHATL	3.830659466257744	-2.4656676163194726	3.16874398216621	0.005306063987627388	0.054114868822734474	-2.10729041736549
GM11336	3.8303707691866142	-3.2251751749662043	3.106045422391166	0.006088215130887753	0.059751168039689696	-2.2771948506012003
CD9	3.815651255333884	0.952574344133466	6.087226971908207	9.356387759935589e-06	0.00044193655044897506	3.647124753096838
KDR	3.815005634073334	-1.044304100556581	3.197898747105442	0.004976694973279547	0.051645905998217334	-2.0314955542491
FLT3	3.8133458419286845	1.4974680697687133	6.154570250570249	8.158233773827467e-06	0.0003980533132465384	3.811637834346816
SLC1A3	3.8097758110818094	1.4845208856699177	7.533988682498478	5.633186550688761e-07	4.824379555410923e-05	6.2405306251586765
SLC9A5	3.8092280194833514	2.304428030264075	5.7258901299119085	1.9713225208618175e-05	0.000792033581715148	3.004115889622649
MEI1	3.80619041981979	-2.5006662038900234	3.5653454314887303	0.0022060270168641526	0.028728668762235687	-1.322864117605909
RCAN2	3.8053105344571696	1.691053177414769	3.3357268002426843	0.0036719638176908142	0.04150760350223336	-1.901944503576634
HBQ1B	3.8012367080963956	-2.7033838750251946	3.67438539545605	0.001730452536185876	0.0238626471769632	-1.1100079900897661
KLF2	3.7973300525250515	-0.9169995939331429	4.105089735330059	0.0006624317066062911	0.011767564115608697	-0.242984684683468
RNF217	3.7955343939279973	4.791677767187281	7.282343707245359	8.998865885617921e-07	6.931397573563829e-05	5.877925067043716
PRKD1	3.7916332573122298	1.7251652423275077	4.701099498959944	0.0001772029938998011	0.004360568324598536	0.9405942543733437
LRRC1	3.791186694609854	0.4537243094243101	4.54203057226083	0.00025141789103412824	0.005670231355380921	0.6357176016985013
TINCR	3.7865335429977565	-0.6605712725130646	3.9650515710956284	0.0009050347666717726	0.01481699950192029	-0.5203670204234037
GM4779	3.7809211446726425	-0.7486041822130998	4.416604995695229	0.00033168408400451114	0.006982100148669347	0.37290074616109603
EPS8	3.7791403873550027	2.2169707634719407	4.794752500519166	0.00014435297822147026	0.0037403051936620445	1.110099357836737
GM8741	3.7787779717739136	-2.4758839913805057	3.39343936634314	0.003231543573365485	0.037911807516801135	-1.6644345884846272
IL11RA1	3.7777291824143107	-0.22582219483677526	3.496157852599266	0.0025728864505406676	0.032241823891565456	-1.4614524970827638
CDHR3	3.7732297964640233	-2.7399621273533485	3.1126908456367883	0.006000254995649333	0.05926321656400969	-2.230652202224171
ADAMTSL5	3.759586391102338	-2.3551375550717206	4.296418869722421	0.0004329137204045813	0.008502561325797643	0.13929633964237365
TBC1D8B	3.756589683638062	4.528222185586831	8.123451430094578	1.9434408883055007e-07	2.101240540498811e-05	7.420238193288635
ZFP395	3.7512819450125576	0.22410403220191652	5.492555146278393	3.2173896308513675e-05	0.0011506233862244716	2.485596109230735
ISLR	3.748849042562475	-1.1262726806890697	3.451240497819153	0.002842758254264756	0.03467568389310053	-1.5355852131385088
AHNAK2	3.7467707413254083	-1.5384073739733402	3.1734371491205255	0.005251639731016288	0.05372818717579191	-2.078637661518393
TCERG1L	3.7440207450954897	1.7935056894650525	2.9932304474391347	0.007787897266497555	0.07028544887434733	-2.609950147269526
SNTG2	3.7433918072870505	-1.0425408089249242	5.023132558205558	8.783988548702473e-05	0.0025342741429873515	1.5386228107966948
GM13889	3.742939527465478	2.8333287392413875	4.917518112229079	0.00011045812768155369	0.0030361058338416245	1.3195334683566298
DCXR	3.7392855453593397	-1.795826994163618	3.4983878561237707	0.002560169738694905	0.03211956976718851	-1.4440021745418345
COL13A1	3.739054618662954	-3.053223323306553	5.3204593286675435	4.636582941711545e-05	0.0015303545157714048	2.1681187096678602
NKPD1	3.7357887618628984	-1.2589674051085473	3.6130268127303102	0.001983896419726225	0.0264714739990038	-1.2165564341161907
SLC16A10	3.7342942986399925	2.310432463270853	4.032822540393407	0.000778137101343984	0.013210064593708198	-0.504296492078411
GM15712	3.7211955395567693	-0.93780534707165	4.750329405045854	0.0001590830549130885	0.004000926537165033	1.0193981040281024
CHRNB3	3.7180616192688554	0.42510817888425917	4.100936315408033	0.0006685866912779856	0.011844575547605206	-0.25608185046904364
4933413G19RIK	3.714752064822763	-3.0736230861870273	3.693453343644475	0.0016584580534630925	0.023144450639752522	-1.0852025119038808
LRRC16A	3.7040608174643888	3.9819334717933867	10.8700300387028	2.3893175377208796e-09	6.942674102463241e-07	11.680018793942542
NHLH1	3.6981847781037986	-1.0636273313777729	2.955859332318538	0.008446510585892575	0.07449569639711542	-2.4971981662451213
GALR1	3.6964662419710184	-2.508957494152852	2.815671083362658	0.011431378427162749	0.09306053512225691	-2.7909921850873514
PM20D2	3.6918809182834313	-0.19988317569012368	3.843486973993146	0.0011868856889737135	0.01807487499389824	-0.7665220227386218
MOXD1	3.688390028587924	-0.4593937011669367	3.8906359740938026	0.0010684088700796959	0.016706105641931084	-0.6694982312270987
GM18537	3.686027024574155	-1.6977029730529034	2.690471072516718	0.014934705026083194	0.1120412725608233	-2.9966199978203316
ARSJ	3.68320249321343	1.0971179098651216	4.359216226496862	0.0003766330593691762	0.00760368876185513	0.2568528289093335
1700029F12RIK	3.6816813123652	-2.8354784213192423	4.798436408332076	0.0001431955802955585	0.00371919949332694	1.1418872612340172
SPAG5	3.66985326223938	1.0385688287093229	4.7652247554623814	0.00015398079745615605	0.003905807538903463	1.0858499199162406
TEK	3.6685704105722436	-1.7792489237915414	3.231047506424151	0.004626492038898696	0.049123835860985045	-1.968208497103702
HRH1	3.6679716741818593	-2.4899049705351746	3.357850585977542	0.003496548111210413	0.04018067151526542	-1.7354980368935768
NRG2	3.6619903064029686	-0.5428228314921861	3.5762053071987876	0.0021533576287258906	0.028200752784408607	-1.2954335664294296
HBA-A1	3.6430847691214403	-3.1938448513596684	3.2775126995394896	0.004175967677897151	0.045513292735929294	-1.9328425540209135
LHX9	3.639144412277969	3.025860007149302	4.787912812397755	0.00014652716534326127	0.0037815860974869907	1.0263007234620405
SLC29A1	3.637770491595038	0.8359792594972597	3.7573599324081624	0.0014382344454435235	0.020876851825385383	-0.9710080544975037
FAM205A4	3.6339317610815884	1.0724036350966226	4.912594954887878	0.00011164705544645531	0.0030583115017225886	1.3828795032134646
FAM205A2	3.6339317610815884	1.0724036350966226	4.912594954887878	0.00011164705544645531	0.0030583115017225886	1.3828795032134646
GM7887	3.631413794867711	-1.8874459705912974	2.563104034651759	0.01953750891827142	0.13504548817789055	-3.2330731957621888
F2RL1	3.6241429172921342	-2.020227891569751	4.174741494491258	0.0005673074221146994	0.01051392525358814	-0.10445369771361523
WNT7B	3.620948414645052	3.3076637890711638	4.927900585225482	0.00010799293047152506	0.002983465135199755	1.2919203706112476
IL16	3.6193225415751398	2.442413399589828	7.101096880324885	1.267686094801074e-06	9.107191229405331e-05	5.60505065088246
MYRFL	3.617902117646928	-3.147267402913025	4.5587352358012465	0.00024232832554251668	0.005530387816588824	0.6695352103458632
KRT2	3.6150293182089266	-0.3671164094240994	1.9732748596635485	0.06399102008892718	0.30212153746903325	-4.268116223206938
BC048546	3.604795333969392	4.5240336418322515	12.648283361744703	2.1029196086480223e-10	1.0528833191360191e-07	14.050097095180265
PRR16	3.6016756858320824	0.286690798434862	2.4521713657896895	0.0246119860317349	0.15917576975691186	-3.4985354826507566
